scenario_id,company_id,occurrence_count,overlap_rank
17720,14973,2,1.0
17720,15501,1,2.0
17720,15631,1,3.0
17721,15018,1,1.0
17722,15265,1,1.0
17723,15540,2,1.0
17723,15265,2,2.0
17723,15840,1,3.0
17724,15517,1,1.0
17725,15720,1,1.0
17726,15954,1,1.0
17727,14893,1,1.0
17727,14909,1,2.0
17727,15047,1,3.0
17727,15053,1,4.0
17727,15093,1,5.0
17728,14921,1,1.0
17728,15146,1,2.0
17728,15649,1,3.0
17728,15704,1,4.0
17728,15997,1,5.0
17729,15660,3,1.0
17729,15250,2,2.0
17729,15323,1,3.0
17729,15730,1,4.0
17729,15808,1,5.0
17730,15049,1,1.0
17730,15083,1,2.0
17730,15122,1,3.0
17730,15899,1,4.0
17731,15217,1,1.0
17731,15773,1,2.0
17732,15217,1,1.0
17733,14957,1,1.0
17734,14921,1,1.0
17734,15146,1,2.0
17734,15649,1,3.0
17734,15704,1,4.0
17734,15997,1,5.0
17735,15488,3,1.0
17735,15149,3,2.0
17735,15998,1,3.0
17735,15122,1,4.0
17735,15561,1,5.0
17736,15146,3,1.0
17736,15704,1,2.0
17736,15425,1,3.0
17736,15428,1,4.0
17736,15997,1,5.0
17737,15516,1,1.0
17738,14895,1,1.0
17739,15914,2,1.0
17739,15307,2,2.0
17739,15471,1,3.0
17739,15121,1,4.0
17739,15176,1,5.0
17740,15122,1,1.0
17740,15149,1,2.0
17740,15561,1,3.0
17740,15656,1,4.0
17740,15955,1,5.0
17741,15122,1,1.0
17742,15012,3,1.0
17742,15582,2,2.0
17742,15256,1,3.0
17742,15874,1,4.0
17742,15348,1,5.0
17744,15517,2,1.0
17744,15400,2,2.0
17745,14974,1,1.0
17746,15299,2,1.0
17747,15819,3,1.0
17748,14893,1,1.0
17748,14909,1,2.0
17748,15047,1,3.0
17748,15053,1,4.0
17748,15093,1,5.0
17749,15116,1,1.0
17749,15283,1,2.0
17749,15407,1,3.0
17749,15481,1,4.0
17749,15514,1,5.0
17750,15114,3,1.0
17750,15878,2,2.0
17750,15449,2,3.0
17750,15124,1,4.0
17750,14926,1,5.0
17751,15542,1,1.0
17752,15542,2,1.0
17752,14843,1,2.0
17752,14864,1,3.0
17752,14881,1,4.0
17752,14904,1,5.0
17753,15593,1,1.0
17753,15813,1,2.0
17754,15378,1,1.0
17755,15378,2,1.0
17756,14880,1,1.0
17757,15553,4,1.0
17758,15419,1,1.0
17759,15055,1,1.0
17759,15573,1,2.0
17759,15924,1,3.0
17759,15313,1,4.0
17759,15671,1,5.0
17760,16015,1,1.0
17761,16026,1,1.0
17762,14982,1,1.0
17763,15234,2,1.0
17763,16039,2,2.0
17763,14868,1,3.0
17763,14935,1,4.0
17763,15272,1,5.0
17766,15833,1,1.0
17766,15391,1,2.0
17766,15666,1,3.0
17766,15942,1,4.0
17767,15350,2,1.0
17768,15813,2,1.0
17768,14953,1,2.0
17768,15134,1,3.0
17768,15768,1,4.0
17769,15795,2,1.0
17769,15246,1,2.0
17769,15641,1,3.0
17770,15913,3,1.0
17771,14893,1,1.0
17771,14909,1,2.0
17771,15047,1,3.0
17771,15053,1,4.0
17771,15093,1,5.0
17772,14893,1,1.0
17772,14909,1,2.0
17772,15047,1,3.0
17772,15053,1,4.0
17772,15093,1,5.0
17773,15983,1,1.0
17773,16037,1,2.0
17775,15356,1,1.0
17775,15715,1,2.0
17775,15956,1,3.0
17776,14854,1,1.0
17777,15419,1,1.0
17778,15745,2,1.0
17778,14894,1,2.0
17779,16009,1,1.0
17780,15049,1,1.0
17780,15083,1,2.0
17780,15122,1,3.0
17780,15899,1,4.0
17781,15198,1,1.0
17782,15426,1,1.0
17783,15789,1,1.0
17784,14893,2,1.0
17784,14909,2,2.0
17784,15047,2,3.0
17784,15053,2,4.0
17784,15093,2,5.0
17785,15092,1,1.0
17785,15219,1,2.0
17785,15230,1,3.0
17785,15284,1,4.0
17785,15393,1,5.0
17786,15003,3,1.0
17787,15452,1,1.0
17787,15010,1,2.0
17788,14916,1,1.0
17788,15005,1,2.0
17788,15072,1,3.0
17788,15190,1,4.0
17788,15515,1,5.0
17789,15699,1,1.0
17790,14980,3,1.0
17790,15017,1,2.0
17790,15132,1,3.0
17790,15254,1,4.0
17790,15778,1,5.0
17791,15236,3,1.0
17791,14966,2,2.0
17791,15250,2,3.0
17791,15323,1,4.0
17791,15730,1,5.0
17792,15224,1,1.0
17793,14893,1,1.0
17793,14909,1,2.0
17793,15047,1,3.0
17793,15053,1,4.0
17793,15093,1,5.0
17794,14893,1,1.0
17794,14909,1,2.0
17794,15047,1,3.0
17794,15053,1,4.0
17794,15093,1,5.0
17795,15624,1,1.0
17796,15558,1,1.0
17796,15711,1,2.0
17797,14880,2,1.0
17797,15411,1,2.0
17797,15183,1,3.0
17797,15146,1,4.0
17797,15425,1,5.0
17798,14880,2,1.0
17798,15411,1,2.0
17798,15183,1,3.0
17798,15146,1,4.0
17798,15425,1,5.0
17799,15243,1,1.0
17800,15243,1,1.0
17801,15960,1,1.0
17802,15618,2,1.0
17802,15212,1,2.0
17802,15748,1,3.0
17802,16009,1,4.0
17803,15261,1,1.0
17804,15261,1,1.0
17807,15318,1,1.0
17808,15973,1,1.0
17810,15318,1,1.0
17811,15973,1,1.0
17813,15318,1,1.0
17814,15973,1,1.0
17816,14879,1,1.0
17817,15207,1,1.0
17818,15270,1,1.0
17819,15270,1,1.0
17820,16016,1,1.0
17821,15060,2,1.0
17823,15276,1,1.0
17824,15281,2,1.0
17825,14844,2,1.0
17825,14899,1,2.0
17825,14920,1,3.0
17825,14927,1,4.0
17825,14947,1,5.0
17826,15075,1,1.0
17827,15428,1,1.0
17827,15847,1,2.0
17828,15883,1,1.0
17829,14914,1,1.0
17830,15002,1,1.0
17831,15018,1,1.0
17832,15536,1,1.0
17833,15726,1,1.0
17833,15997,1,2.0
17833,16020,1,3.0
17834,15146,2,1.0
17834,15997,2,2.0
17834,16020,2,3.0
17834,14921,1,4.0
17834,15649,1,5.0
17835,14893,1,1.0
17835,14909,1,2.0
17835,15047,1,3.0
17835,15053,1,4.0
17835,15093,1,5.0
17836,15954,1,1.0
17837,16002,1,1.0
17838,15288,2,1.0
17838,15531,1,2.0
17838,15135,1,3.0
17839,14843,1,1.0
17839,14864,1,2.0
17839,14881,1,3.0
17839,14904,1,4.0
17839,14969,1,5.0
17840,14862,1,1.0
17842,15498,2,1.0
17842,15776,1,2.0
17842,14898,1,3.0
17843,15281,1,1.0
17844,15761,3,1.0
17845,15704,2,1.0
17845,14921,1,2.0
17845,15146,1,3.0
17845,15649,1,4.0
17845,15997,1,5.0
17846,15902,2,1.0
17847,15489,2,1.0
17848,16000,1,1.0
17849,15211,2,1.0
17850,15516,1,1.0
17851,15181,1,1.0
17852,15900,2,1.0
17852,15089,2,2.0
17852,15793,1,3.0
17852,15740,1,4.0
17853,15753,1,1.0
17853,15982,1,2.0
17854,14974,1,1.0
17855,15193,3,1.0
17855,15645,2,2.0
17855,15433,1,3.0
17856,15433,1,1.0
17857,14973,1,1.0
17857,15501,1,2.0
17857,15631,1,3.0
17858,15211,1,1.0
17859,15994,3,1.0
17859,15878,1,2.0
17860,14936,1,1.0
17861,15060,2,1.0
17861,15881,1,2.0
17862,15459,1,1.0
17862,15541,1,2.0
17862,15754,1,3.0
17862,15766,1,4.0
17863,16013,3,1.0
17863,14948,3,2.0
17863,14859,2,3.0
17863,15535,2,4.0
17863,15831,1,5.0
17864,15177,2,1.0
17865,15343,1,1.0
17865,15501,1,2.0
17865,15631,1,3.0
17866,15810,1,1.0
17866,15996,1,2.0
17867,14989,2,1.0
17867,15756,1,2.0
17868,14885,2,1.0
17868,15423,2,2.0
17868,14851,1,3.0
17868,14852,1,4.0
17868,15349,1,5.0
17869,15270,1,1.0
17870,15753,1,1.0
17870,14859,1,2.0
17870,14880,1,3.0
17870,14897,1,4.0
17870,15002,1,5.0
17871,15116,1,1.0
17871,15283,1,2.0
17871,15407,1,3.0
17871,15481,1,4.0
17871,15514,1,5.0
17872,15983,2,1.0
17872,15470,1,2.0
17872,15767,1,3.0
17872,15846,1,4.0
17872,15862,1,5.0
17873,15265,3,1.0
17874,15558,1,1.0
17874,15711,1,2.0
17875,14978,1,1.0
17876,15871,1,1.0
17877,14844,1,1.0
17877,14899,1,2.0
17877,14920,1,3.0
17877,14927,1,4.0
17877,14947,1,5.0
17878,14846,1,1.0
17878,14896,1,2.0
17878,14924,1,3.0
17878,15015,1,4.0
17878,15079,1,5.0
17879,15407,1,1.0
17879,15661,1,2.0
17879,15763,1,3.0
17880,14978,1,1.0
17881,15533,1,1.0
17882,15026,1,1.0
17883,14859,1,1.0
17883,14880,1,2.0
17883,14897,1,3.0
17883,15002,1,4.0
17883,15354,1,5.0
17884,15106,1,1.0
17884,15588,1,2.0
17885,15250,1,1.0
17885,15323,1,2.0
17885,15730,1,3.0
17886,15625,2,1.0
17886,15159,1,2.0
17886,15338,1,3.0
17888,14890,1,1.0
17888,15092,1,2.0
17888,15219,1,3.0
17888,15306,1,4.0
17888,15323,1,5.0
17889,15382,1,1.0
17889,15668,1,2.0
17890,14886,1,1.0
17890,15541,1,2.0
17890,15684,1,3.0
17890,15741,1,4.0
17890,15971,1,5.0
17891,15110,2,1.0
17891,15910,2,2.0
17891,15423,2,3.0
17891,15479,2,4.0
17891,15349,2,5.0
17892,15328,2,1.0
17893,15419,3,1.0
17894,15242,1,1.0
17895,15426,1,1.0
17896,15414,1,1.0
17896,15431,1,2.0
17896,15116,1,3.0
17896,15283,1,4.0
17896,15407,1,5.0
17897,14843,1,1.0
17897,14864,1,2.0
17897,14881,1,3.0
17897,14904,1,4.0
17897,14969,1,5.0
17898,14961,3,1.0
17898,15794,1,2.0
17899,15382,1,1.0
17899,15463,1,2.0
17900,15579,1,1.0
17901,15382,1,1.0
17902,15523,1,1.0
17903,15003,2,1.0
17904,15426,1,1.0
17905,15068,3,1.0
17905,14871,1,2.0
17905,15721,1,3.0
17905,15886,1,4.0
17905,15260,1,5.0
17906,14893,1,1.0
17906,14909,1,2.0
17906,15047,1,3.0
17906,15053,1,4.0
17906,15093,1,5.0
17907,14991,1,1.0
17907,15214,1,2.0
17907,15926,1,3.0
17908,15926,1,1.0
17909,15051,1,1.0
17909,15555,1,2.0
17909,16019,1,3.0
17910,15044,1,1.0
17910,15563,1,2.0
17910,16019,1,3.0
17910,15450,1,4.0
17910,14844,1,5.0
17911,15903,3,1.0
17911,15191,1,2.0
17912,15425,1,1.0
17913,15833,1,1.0
17913,15359,1,2.0
17914,15538,3,1.0
17914,15561,1,2.0
17915,15656,1,1.0
17916,16030,2,1.0
17916,15529,1,2.0
17916,16033,1,3.0
17916,15506,1,4.0
17917,15586,1,1.0
17918,14870,2,1.0
17919,15593,1,1.0
17919,15813,1,2.0
17920,15134,1,1.0
17920,15867,1,2.0
17920,15874,1,3.0
17921,15108,1,1.0
17921,14961,1,2.0
17921,15794,1,3.0
17922,16016,3,1.0
17922,15056,1,2.0
17923,15609,1,1.0
17923,16032,1,2.0
17924,15400,1,1.0
17925,15538,3,1.0
17925,15561,1,2.0
17926,15538,1,1.0
17926,15658,1,2.0
17926,15173,1,3.0
17926,15670,1,4.0
17927,14898,1,1.0
17927,15498,1,2.0
17928,15200,1,1.0
17928,15925,1,2.0
17928,15944,1,3.0
17929,15709,1,1.0
17929,15849,1,2.0
17930,15357,1,1.0
17931,15856,3,1.0
17932,15336,3,1.0
17932,15998,2,2.0
17932,14910,1,3.0
17932,15462,1,4.0
17932,15489,1,5.0
17933,15074,1,1.0
17934,14999,1,1.0
17934,15155,1,2.0
17934,15416,1,3.0
17934,15574,1,4.0
17934,15736,1,5.0
20206,14893,2,1.0
20206,14909,2,2.0
20206,15047,2,3.0
20206,15053,2,4.0
20206,15093,2,5.0
17935,15927,1,1.0
17937,15715,2,1.0
17937,15356,1,2.0
17937,15956,1,3.0
17938,15063,1,1.0
17939,14893,1,1.0
17939,14909,1,2.0
17939,15047,1,3.0
17939,15053,1,4.0
17939,15093,1,5.0
17940,14893,1,1.0
17940,14909,1,2.0
17940,15047,1,3.0
17940,15053,1,4.0
17940,15093,1,5.0
17942,14874,1,1.0
17943,14916,1,1.0
17943,15005,1,2.0
17943,15072,1,3.0
17943,15190,1,4.0
17943,15515,1,5.0
17944,15024,1,1.0
17944,15185,1,2.0
17944,15226,1,3.0
17944,15391,1,4.0
17944,15809,1,5.0
17945,15024,1,1.0
17945,15185,1,2.0
17945,15226,1,3.0
17945,15391,1,4.0
17945,15809,1,5.0
17946,15024,1,1.0
17946,15185,1,2.0
17946,15226,1,3.0
17946,15391,1,4.0
17946,15809,1,5.0
17947,15910,1,1.0
17948,15910,1,1.0
17949,15910,1,1.0
17950,15787,1,1.0
17951,15474,1,1.0
17951,15535,1,2.0
17951,15677,1,3.0
17951,15754,1,4.0
17951,15825,1,5.0
17952,14843,1,1.0
17952,14864,1,2.0
17952,14881,1,3.0
17952,14904,1,4.0
17952,14969,1,5.0
17953,14846,1,1.0
17953,14896,1,2.0
17953,14924,1,3.0
17953,15015,1,4.0
17953,15079,1,5.0
17954,15828,1,1.0
17954,14970,1,2.0
17954,15106,1,3.0
17954,15681,1,4.0
17954,15744,1,5.0
17955,15879,1,1.0
17956,15879,1,1.0
17957,15787,1,1.0
17958,14903,2,1.0
17958,15529,1,2.0
17959,15987,1,1.0
17960,15759,1,1.0
17961,14954,1,1.0
17961,15144,1,2.0
17961,15890,1,3.0
17962,15081,1,1.0
17962,15654,1,2.0
17963,15065,1,1.0
17964,15055,1,1.0
17964,15573,1,2.0
17964,15924,1,3.0
17965,14997,1,1.0
17965,15112,1,2.0
17965,15296,1,3.0
17965,15429,1,4.0
17965,15759,1,5.0
17966,15730,2,1.0
17966,15892,1,2.0
17966,15250,1,3.0
17966,15323,1,4.0
17967,15862,2,1.0
17967,14967,1,2.0
17967,15767,1,3.0
17967,15846,1,4.0
17967,15921,1,5.0
17969,15016,1,1.0
17969,15160,1,2.0
17969,15228,1,3.0
17969,15362,1,4.0
17969,15410,1,5.0
17970,15016,1,1.0
17970,15160,1,2.0
17970,15228,1,3.0
17970,15362,1,4.0
17970,15410,1,5.0
17971,15368,1,1.0
17971,15511,1,2.0
17972,15200,1,1.0
17972,15925,1,2.0
17972,15944,1,3.0
17973,15200,1,1.0
17973,15925,1,2.0
17973,15944,1,3.0
17974,15200,1,1.0
17974,15925,1,2.0
17974,15944,1,3.0
17975,15905,2,1.0
17975,15252,1,2.0
17975,15253,1,3.0
17976,15253,1,1.0
17977,15116,1,1.0
17977,15283,1,2.0
17977,15407,1,3.0
17977,15481,1,4.0
17977,15514,1,5.0
17978,14931,1,1.0
17980,15557,1,1.0
17981,15049,1,1.0
17981,15083,1,2.0
17981,15122,1,3.0
17981,15899,1,4.0
17982,15449,1,1.0
17983,15449,2,1.0
17983,15878,1,2.0
17983,15318,1,3.0
17983,15398,1,4.0
17983,14963,1,5.0
17985,15023,1,1.0
17986,15193,1,1.0
17987,15092,1,1.0
17987,15219,1,2.0
17987,15230,1,3.0
17987,15284,1,4.0
17987,15393,1,5.0
17988,15613,1,1.0
17989,14843,2,1.0
17989,15016,1,2.0
17989,15121,1,3.0
17989,15362,1,4.0
17989,15410,1,5.0
17990,14862,1,1.0
17990,15069,1,2.0
17991,15890,1,1.0
17992,15134,1,1.0
17992,15867,1,2.0
17992,15874,1,3.0
17993,15926,2,1.0
17993,15016,1,2.0
17993,15160,1,3.0
17993,15228,1,4.0
17993,15362,1,5.0
17994,15776,2,1.0
17994,15926,1,2.0
17994,15943,1,3.0
17994,14837,1,4.0
17994,15143,1,5.0
17995,15854,1,1.0
17995,15603,1,2.0
17996,15030,1,1.0
17996,15062,1,2.0
17996,15345,1,3.0
17996,15575,1,4.0
17997,15087,1,1.0
17998,15004,1,1.0
17998,15414,1,2.0
17998,15772,1,3.0
17998,15803,1,4.0
17999,15217,1,1.0
17999,15773,1,2.0
18001,16016,3,1.0
18001,15056,1,2.0
18002,15699,2,1.0
18002,14880,1,2.0
18002,15411,1,3.0
18003,14893,2,1.0
18003,14909,2,2.0
18003,15047,2,3.0
18003,15053,2,4.0
18003,15093,2,5.0
18004,14893,1,1.0
18004,14909,1,2.0
18004,15047,1,3.0
18004,15053,1,4.0
18004,15093,1,5.0
18005,14893,1,1.0
18005,14909,1,2.0
18005,15047,1,3.0
18005,15053,1,4.0
18005,15093,1,5.0
18006,15018,1,1.0
18007,15281,1,1.0
18008,15281,1,1.0
18009,15281,1,1.0
18010,15281,1,1.0
18011,15281,1,1.0
18012,14975,1,1.0
18012,15041,1,2.0
18013,15824,1,1.0
18014,15311,1,1.0
18014,15732,1,2.0
18015,15311,1,1.0
18015,15732,1,2.0
18016,15716,2,1.0
18016,15349,1,2.0
18016,15356,1,3.0
18016,15399,1,4.0
18016,15962,1,5.0
18017,15983,1,1.0
18018,15341,3,1.0
18019,15983,2,1.0
18019,15229,2,2.0
18019,15470,1,3.0
18019,15608,1,4.0
18019,15821,1,5.0
18020,15275,1,1.0
18020,15459,1,2.0
18020,15403,1,3.0
18021,15551,3,1.0
18022,14842,1,1.0
18022,15020,1,2.0
18022,15468,1,3.0
18022,15534,1,4.0
18023,15502,3,1.0
18023,15630,3,2.0
18023,15665,1,3.0
18024,15433,1,1.0
18025,16015,1,1.0
18026,15403,1,1.0
18027,15983,2,1.0
18028,15128,1,1.0
18029,15042,2,1.0
18030,15767,1,1.0
18030,15846,1,2.0
18030,15862,1,3.0
18030,15921,1,4.0
18031,15333,1,1.0
18031,15505,1,2.0
18031,15815,1,3.0
18031,15768,1,4.0
18031,15325,1,5.0
18032,15684,2,1.0
18032,14891,2,2.0
18032,14926,1,3.0
18032,14953,1,4.0
18032,15095,1,5.0
18033,15282,2,1.0
18033,15236,1,2.0
18033,16027,1,3.0
18033,15183,1,4.0
18033,15579,1,5.0
18034,15793,2,1.0
18034,15805,2,2.0
18034,14987,1,3.0
18034,15017,1,4.0
18034,15101,1,5.0
18035,15369,1,1.0
18035,15513,1,2.0
18036,14961,3,1.0
18036,15133,1,2.0
18036,15794,1,3.0
18036,14940,1,4.0
18036,15810,1,5.0
18037,15653,2,1.0
18038,15218,2,1.0
18038,14952,1,2.0
18038,15118,1,3.0
18038,15469,1,4.0
18039,15218,1,1.0
18040,15134,1,1.0
18040,15867,1,2.0
18040,15874,1,3.0
18040,15091,1,4.0
18041,15121,1,1.0
18041,15176,1,2.0
18041,15204,1,3.0
18041,15307,1,4.0
18041,15696,1,5.0
18042,15405,1,1.0
18042,15503,1,2.0
18043,15557,1,1.0
18044,15407,1,1.0
18044,15661,1,2.0
18044,15763,1,3.0
18045,14999,1,1.0
18045,15155,1,2.0
18045,15416,1,3.0
18045,15574,1,4.0
18045,15736,1,5.0
18047,14893,2,1.0
18047,14909,2,2.0
18047,15047,2,3.0
18047,15053,2,4.0
18047,15093,2,5.0
18048,15693,1,1.0
18049,15402,1,1.0
18050,15052,1,1.0
18050,15352,1,2.0
18050,15483,1,3.0
18051,14843,1,1.0
18051,14986,1,2.0
18051,15055,1,3.0
18051,15144,1,4.0
18051,15353,1,5.0
18052,15400,1,1.0
18053,15400,2,1.0
18054,15433,1,1.0
18055,15782,2,1.0
18056,14891,1,1.0
18057,15907,1,1.0
18058,15645,2,1.0
18059,15128,2,1.0
18059,15753,1,2.0
18060,15207,1,1.0
18061,14957,1,1.0
18061,15128,1,2.0
18062,14987,3,1.0
18062,15017,1,2.0
18062,15101,1,3.0
18062,15132,1,4.0
18062,15793,1,5.0
18063,15542,2,1.0
18063,14843,1,2.0
18063,14864,1,3.0
18063,14881,1,4.0
18063,14904,1,5.0
18064,15236,1,1.0
18065,15599,2,1.0
18065,15682,1,2.0
18066,15350,1,1.0
18066,15391,1,2.0
18066,15676,1,3.0
18066,15698,1,4.0
18066,15799,1,5.0
18067,14987,1,1.0
18067,15017,1,2.0
18067,15101,1,3.0
18067,15132,1,4.0
18067,15793,1,5.0
18068,14860,1,1.0
18068,14902,1,2.0
18068,15008,1,3.0
18068,15137,1,4.0
18068,15300,1,5.0
18069,15485,1,1.0
18070,14887,1,1.0
18071,15082,1,1.0
18072,15082,1,1.0
18073,15849,2,1.0
18073,15369,2,2.0
18073,15513,1,3.0
18073,15928,1,4.0
18074,15546,1,1.0
18075,15907,2,1.0
18075,15027,1,2.0
18076,14982,1,1.0
18077,14898,1,1.0
18077,15498,1,2.0
18078,14845,1,1.0
18079,15339,1,1.0
18080,16024,1,1.0
18081,15477,1,1.0
18083,15063,1,1.0
18084,15908,1,1.0
18084,15157,1,2.0
18084,15673,1,3.0
18084,16021,1,4.0
18085,15266,1,1.0
18085,15847,1,2.0
18086,15106,1,1.0
18086,15588,1,2.0
18087,15300,2,1.0
18087,15579,1,2.0
18087,15080,1,3.0
18087,15923,1,4.0
18087,14860,1,5.0
18089,15943,3,1.0
18091,15620,1,1.0
18092,14926,1,1.0
18093,14859,1,1.0
18093,14880,1,2.0
18093,14897,1,3.0
18093,15002,1,4.0
18093,15354,1,5.0
18094,16001,1,1.0
18095,15269,2,1.0
18096,15823,1,1.0
18096,15721,1,2.0
18096,15886,1,3.0
18097,14938,2,1.0
18098,15510,1,1.0
18099,15419,1,1.0
18100,14876,1,1.0
18100,15332,1,2.0
18100,15605,1,3.0
18100,15664,1,4.0
18100,16024,1,5.0
18101,15854,1,1.0
18102,15357,1,1.0
18103,15156,1,1.0
18103,15218,1,2.0
18104,15042,2,1.0
18105,15403,1,1.0
18106,15640,3,1.0
18107,14893,1,1.0
18107,14909,1,2.0
18107,15047,1,3.0
18107,15053,1,4.0
18107,15093,1,5.0
18108,15047,3,1.0
18108,14893,2,2.0
18108,14909,2,3.0
18108,15053,2,4.0
18108,15093,2,5.0
18109,15924,2,1.0
18109,14885,1,2.0
18109,15423,1,3.0
18109,15055,1,4.0
18109,15573,1,5.0
18110,15477,1,1.0
18111,15477,1,1.0
18112,14998,1,1.0
18114,15489,1,1.0
18115,15333,1,1.0
18115,15505,1,2.0
18115,15815,1,3.0
18116,16020,1,1.0
18117,15712,1,1.0
18118,15619,2,1.0
18118,14844,1,2.0
18118,14899,1,3.0
18118,14920,1,4.0
18118,14927,1,5.0
18119,15269,1,1.0
18120,15963,2,1.0
18120,14886,1,2.0
18120,15541,1,3.0
18120,15684,1,4.0
18120,15741,1,5.0
18121,15750,1,1.0
18122,15309,1,1.0
18122,15401,1,2.0
18123,14900,1,1.0
18124,15349,1,1.0
18124,15356,1,2.0
18124,15399,1,3.0
18124,15962,1,4.0
18124,14900,1,5.0
18125,15669,1,1.0
18126,14986,2,1.0
18126,14843,1,2.0
18126,15055,1,3.0
18126,15144,1,4.0
18126,15353,1,5.0
18127,15006,1,1.0
18128,15281,1,1.0
18129,15526,1,1.0
18130,15211,1,1.0
18130,14915,1,2.0
18131,14856,1,1.0
18131,15117,1,2.0
18131,15451,1,3.0
18132,15378,2,1.0
18133,15333,3,1.0
18133,15505,2,2.0
18133,15815,1,3.0
18134,15391,1,1.0
18134,15666,1,2.0
18134,15942,1,3.0
18135,14862,2,1.0
18135,15069,1,2.0
18136,15596,1,1.0
18137,15596,1,1.0
18138,15081,2,1.0
18138,15337,2,2.0
18138,15654,1,3.0
18138,15566,1,4.0
18138,15750,1,5.0
18139,15378,2,1.0
18139,15453,2,2.0
18139,15735,2,3.0
18139,15806,2,4.0
18139,16006,1,5.0
18140,14981,1,1.0
18140,15846,1,2.0
18141,15715,2,1.0
18141,15356,1,2.0
18141,15956,1,3.0
18142,14985,2,1.0
18142,15015,1,2.0
18142,15050,1,3.0
18142,14843,1,4.0
18142,14864,1,5.0
18143,15268,1,1.0
18145,16000,1,1.0
18146,14991,1,1.0
18147,15480,2,1.0
18147,15716,2,2.0
18147,15374,2,3.0
18147,15445,2,4.0
18147,15095,1,5.0
18149,15559,3,1.0
18149,14926,1,2.0
18149,14953,1,3.0
18149,15095,1,4.0
18149,15104,1,5.0
18150,15793,3,1.0
18150,15805,2,2.0
18150,15900,2,3.0
18150,14991,1,4.0
18150,15214,1,5.0
18151,15054,1,1.0
18152,15092,1,1.0
18152,15230,1,2.0
18153,15411,2,1.0
18154,14978,2,1.0
18155,15892,2,1.0
18155,15419,1,2.0
18156,15404,1,1.0
18157,15306,2,1.0
18158,14973,1,1.0
18158,15501,1,2.0
18158,15631,1,3.0
18159,15035,1,1.0
18159,15150,1,2.0
18159,15325,1,3.0
18159,15684,1,4.0
18159,15766,1,5.0
18160,15620,1,1.0
18161,15300,2,1.0
18161,15218,1,2.0
18161,14860,1,3.0
18161,14902,1,4.0
18161,15008,1,5.0
18162,15396,2,1.0
18162,15297,1,2.0
18162,15358,1,3.0
18163,15148,1,1.0
18164,15740,2,1.0
18164,15089,1,2.0
18164,15793,1,3.0
18164,15900,1,4.0
18164,15137,1,5.0
18165,15709,1,1.0
18165,15849,1,2.0
18167,15840,1,1.0
18168,14930,2,1.0
18169,15533,1,1.0
18170,14862,1,1.0
18170,15069,1,2.0
18170,15138,1,3.0
18171,15138,1,1.0
18172,15949,1,1.0
18173,15134,1,1.0
18173,15867,1,2.0
18173,15874,1,3.0
18174,15477,1,1.0
18175,15477,1,1.0
18176,15622,1,1.0
18177,15879,1,1.0
18178,15706,2,1.0
18178,15238,2,2.0
18178,15355,1,3.0
18178,16023,1,4.0
18178,15119,1,5.0
18179,15845,1,1.0
18179,15584,1,2.0
18179,15572,1,3.0
18179,15540,1,4.0
18179,15995,1,5.0
18180,15248,1,1.0
18182,15421,3,1.0
18182,15423,2,2.0
18182,15479,2,3.0
18182,14885,2,4.0
18182,15236,1,5.0
18183,14839,1,1.0
18183,15064,1,2.0
18183,15315,1,3.0
18183,15639,1,4.0
18183,15673,1,5.0
18184,15459,1,1.0
18184,15541,1,2.0
18184,15754,1,3.0
18184,15766,1,4.0
18185,15596,1,1.0
18186,14845,1,1.0
18187,14953,1,1.0
18187,15916,1,2.0
18188,15129,1,1.0
18189,15116,1,1.0
18189,15283,1,2.0
18189,15407,1,3.0
18189,15481,1,4.0
18189,15514,1,5.0
18190,14898,1,1.0
18190,15498,1,2.0
18191,15520,3,1.0
18191,15087,1,2.0
18192,15498,1,1.0
18192,15776,1,2.0
18193,15971,1,1.0
18194,14893,1,1.0
18194,14909,1,2.0
18194,15047,1,3.0
18194,15053,1,4.0
18194,15093,1,5.0
18195,15739,1,1.0
18197,14945,1,1.0
18198,14857,2,1.0
18198,15541,2,2.0
18198,15869,1,3.0
18198,14984,1,4.0
18198,15125,1,5.0
18199,15993,2,1.0
18200,14983,1,1.0
18200,15160,1,2.0
18200,15991,1,3.0
18201,15750,1,1.0
18202,15411,1,1.0
18203,15411,1,1.0
18204,15527,1,1.0
18205,15600,1,1.0
18206,14948,1,1.0
18206,15374,1,2.0
18206,15713,1,3.0
18207,15416,1,1.0
18207,15569,1,2.0
18207,15786,1,3.0
18207,15843,1,4.0
18207,15884,1,5.0
18208,15411,1,1.0
18209,16028,1,1.0
18210,15289,1,1.0
18211,15773,1,1.0
18213,15770,1,1.0
18214,14983,1,1.0
18215,14863,1,1.0
18215,15043,1,2.0
18215,15364,1,3.0
18215,15379,1,4.0
18216,15313,2,1.0
18216,15671,2,2.0
18217,14884,1,1.0
18217,15138,1,2.0
18217,15305,1,3.0
18217,15883,1,4.0
18218,15922,1,1.0
18219,15625,1,1.0
18219,15972,1,2.0
18220,15056,2,1.0
18220,16016,1,2.0
18221,15056,1,1.0
18222,15116,1,1.0
18222,15283,1,2.0
18222,15407,1,3.0
18222,15481,1,4.0
18222,15514,1,5.0
18223,15369,2,1.0
18223,15466,2,2.0
18223,15908,1,3.0
18223,15513,1,4.0
18223,14883,1,5.0
18224,15291,1,1.0
18225,15805,2,1.0
18225,15074,1,2.0
