path_id,root_id,final_id,depth,cumulative_cost
P17488,0,0,2,12.5
P17452,0,0,3,0.125
P17446,0,0,3,0.125
P17494,0,0,3,0.14
P17456,0,0,3,0.2
P17466,0,0,3,0.224
P17490,0,0,3,0.224
P17451,0,0,3,0.25
P17492,0,0,3,0.25
P17479,0,0,3,0.25
P17478,0,0,3,0.25
P17486,0,0,3,0.28
P17487,0,0,3,0.28
P17442,0,0,3,0.28
P17454,0,0,3,0.2996
P17481,0,0,3,0.336
P17460,0,0,3,0.336
P17458,0,0,3,0.336
P17482,0,0,3,0.375
P17453,0,0,3,0.375
P17465,0,0,3,0.375
P17471,0,0,3,0.42
P17473,0,0,3,0.42
P17480,0,0,3,0.42
P17447,0,0,3,0.42
P17497,0,0,3,0.42
P48626,0,0,2,1.5
P48600,0,0,2,1.5
P48625,0,0,2,1.5
P48606,0,0,2,1.5
P48639,0,0,2,7.5
P48603,0,0,3,0.075
P48597,0,0,3,0.075
P48645,0,0,3,0.084
P48607,0,0,3,0.12
P48617,0,0,3,0.1344
P48641,0,0,3,0.1344
P48602,0,0,3,0.15
P48643,0,0,3,0.15
P48630,0,0,3,0.15
P48629,0,0,3,0.15
P48637,0,0,3,0.168
P48638,0,0,3,0.168
P48593,0,0,3,0.168
P48605,0,0,3,0.1798
P48632,0,0,3,0.2016
P48611,0,0,3,0.2016
P48609,0,0,3,0.2016
P48633,0,0,3,0.225
P48604,0,0,3,0.225
P48616,0,0,3,0.225
P48622,0,0,3,0.252
P48624,0,0,3,0.252
P48631,0,0,3,0.252
P48598,0,0,3,0.252
P48648,0,0,3,0.252
P46502,0,0,2,2.0
P46476,0,0,2,2.0
P46501,0,0,2,2.0
P46482,0,0,2,2.0
P46515,0,0,2,10.0
P46479,0,0,3,0.1
P46473,0,0,3,0.1
P46521,0,0,3,0.112
P46483,0,0,3,0.16
P46493,0,0,3,0.1792
P46517,0,0,3,0.1792
P46478,0,0,3,0.2
P46519,0,0,3,0.2
P46506,0,0,3,0.2
P46505,0,0,3,0.2
P46513,0,0,3,0.224
P46514,0,0,3,0.224
P46469,0,0,3,0.224
P46481,0,0,3,0.2397
P46508,0,0,3,0.2688
P46487,0,0,3,0.2688
P46485,0,0,3,0.2688
P46509,0,0,3,0.3
P46480,0,0,3,0.3
P46492,0,0,3,0.3
P46498,0,0,3,0.336
P46500,0,0,3,0.336
P46507,0,0,3,0.336
P46474,0,0,3,0.336
P46524,0,0,3,0.336
P17346,0,0,2,2.0
P17320,0,0,2,2.0
P17345,0,0,2,2.0
P17326,0,0,2,2.0
P17359,0,0,2,10.0
P17323,0,0,3,0.1
P17317,0,0,3,0.1
P17365,0,0,3,0.112
P17327,0,0,3,0.16
P17337,0,0,3,0.1792
P17361,0,0,3,0.1792
P17322,0,0,3,0.2
P17363,0,0,3,0.2
P17350,0,0,3,0.2
P17349,0,0,3,0.2
P17357,0,0,3,0.224
P17358,0,0,3,0.224
P17313,0,0,3,0.224
P17325,0,0,3,0.2397
P17352,0,0,3,0.2688
P17331,0,0,3,0.2688
P17329,0,0,3,0.2688
P17353,0,0,3,0.3
P17324,0,0,3,0.3
P17336,0,0,3,0.3
P17342,0,0,3,0.336
P17344,0,0,3,0.336
P17351,0,0,3,0.336
P17318,0,0,3,0.336
P17368,0,0,3,0.336
P9815,0,0,2,2.0
P9789,0,0,2,2.0
P9814,0,0,2,2.0
P9795,0,0,2,2.0
P9828,0,0,2,10.0
P9792,0,0,3,0.1
P9786,0,0,3,0.1
P9834,0,0,3,0.112
P9796,0,0,3,0.16
P9806,0,0,3,0.1792
P9830,0,0,3,0.1792
P9791,0,0,3,0.2
P9832,0,0,3,0.2
P9819,0,0,3,0.2
P9818,0,0,3,0.2
P9826,0,0,3,0.224
P9827,0,0,3,0.224
P9782,0,0,3,0.224
P9794,0,0,3,0.2397
P9821,0,0,3,0.2688
P9800,0,0,3,0.2688
P9798,0,0,3,0.2688
P9822,0,0,3,0.3
P9793,0,0,3,0.3
P9805,0,0,3,0.3
P9811,0,0,3,0.336
P9813,0,0,3,0.336
P9820,0,0,3,0.336
P9787,0,0,3,0.336
P9837,0,0,3,0.336
P5150,0,0,2,1.5
P5124,0,0,2,1.5
P5149,0,0,2,1.5
P5130,0,0,2,1.5
P5163,0,0,2,7.5
P5127,0,0,3,0.075
P5121,0,0,3,0.075
P5169,0,0,3,0.084
P5131,0,0,3,0.12
P5141,0,0,3,0.1344
P5165,0,0,3,0.1344
P5126,0,0,3,0.15
P5167,0,0,3,0.15
P5154,0,0,3,0.15
P5153,0,0,3,0.15
P5161,0,0,3,0.168
P5162,0,0,3,0.168
P5117,0,0,3,0.168
P5129,0,0,3,0.1798
P5156,0,0,3,0.2016
P5135,0,0,3,0.2016
P5133,0,0,3,0.2016
P5157,0,0,3,0.225
P5128,0,0,3,0.225
P5140,0,0,3,0.225
P5146,0,0,3,0.252
P5148,0,0,3,0.252
P5155,0,0,3,0.252
P5122,0,0,3,0.252
P5172,0,0,3,0.252
P4108,0,0,2,1.5
P4082,0,0,2,1.5
P4107,0,0,2,1.5
P4088,0,0,2,1.5
P4121,0,0,2,7.5
P4085,0,0,3,0.075
P4079,0,0,3,0.075
P4127,0,0,3,0.084
P4089,0,0,3,0.12
P4099,0,0,3,0.1344
P4123,0,0,3,0.1344
P4084,0,0,3,0.15
P4125,0,0,3,0.15
P4112,0,0,3,0.15
P4111,0,0,3,0.15
P4119,0,0,3,0.168
P4120,0,0,3,0.168
P4075,0,0,3,0.168
P4087,0,0,3,0.1798
P4114,0,0,3,0.2016
P4093,0,0,3,0.2016
P4091,0,0,3,0.2016
P4115,0,0,3,0.225
P4086,0,0,3,0.225
P4098,0,0,3,0.225
P4104,0,0,3,0.252
P4106,0,0,3,0.252
P4113,0,0,3,0.252
P4080,0,0,3,0.252
P4130,0,0,3,0.252
P48452,0,0,2,1.0
P48426,0,0,2,1.0
P48451,0,0,2,1.0
P48432,0,0,2,1.0
P48465,0,0,2,5.0
P48429,0,0,3,0.05
P48423,0,0,3,0.05
P48471,0,0,3,0.056
P48433,0,0,3,0.08
P48443,0,0,3,0.0896
P48467,0,0,3,0.0896
P48428,0,0,3,0.1
P48469,0,0,3,0.1
P48456,0,0,3,0.1
P48455,0,0,3,0.1
P48463,0,0,3,0.112
P48464,0,0,3,0.112
P48419,0,0,3,0.112
P48431,0,0,3,0.1198
P48458,0,0,3,0.1344
P48437,0,0,3,0.1344
P48435,0,0,3,0.1344
P48459,0,0,3,0.15
P48430,0,0,3,0.15
P48442,0,0,3,0.15
P48448,0,0,3,0.168
P48450,0,0,3,0.168
P48457,0,0,3,0.168
P48424,0,0,3,0.168
P48474,0,0,3,0.168
P21039,0,0,2,1.5
P21013,0,0,2,1.5
P21038,0,0,2,1.5
P21019,0,0,2,1.5
P21052,0,0,2,7.5
P21016,0,0,3,0.075
P21010,0,0,3,0.075
P21058,0,0,3,0.084
P21020,0,0,3,0.12
P21030,0,0,3,0.1344
P21054,0,0,3,0.1344
P21015,0,0,3,0.15
P21056,0,0,3,0.15
P21043,0,0,3,0.15
P21042,0,0,3,0.15
P21050,0,0,3,0.168
P21051,0,0,3,0.168
P21006,0,0,3,0.168
P21018,0,0,3,0.1798
P21045,0,0,3,0.2016
P21024,0,0,3,0.2016
P21022,0,0,3,0.2016
P21046,0,0,3,0.225
P21017,0,0,3,0.225
P21029,0,0,3,0.225
P21035,0,0,3,0.252
P21037,0,0,3,0.252
P21044,0,0,3,0.252
P21011,0,0,3,0.252
P21061,0,0,3,0.252
P31681,0,0,2,2.0
P31655,0,0,2,2.0
P31680,0,0,2,2.0
P31661,0,0,2,2.0
P31694,0,0,2,10.0
P31658,0,0,3,0.1
P31652,0,0,3,0.1
P31700,0,0,3,0.112
P31662,0,0,3,0.16
P31672,0,0,3,0.1792
P31696,0,0,3,0.1792
P31657,0,0,3,0.2
P31698,0,0,3,0.2
P31685,0,0,3,0.2
P31684,0,0,3,0.2
P31692,0,0,3,0.224
P31693,0,0,3,0.224
P31648,0,0,3,0.224
P31660,0,0,3,0.2397
P31687,0,0,3,0.2688
P31666,0,0,3,0.2688
P31664,0,0,3,0.2688
P31688,0,0,3,0.3
P31659,0,0,3,0.3
P31671,0,0,3,0.3
P31677,0,0,3,0.336
P31679,0,0,3,0.336
P31686,0,0,3,0.336
P31653,0,0,3,0.336
P31703,0,0,3,0.336
P38507,0,0,2,1.25
P38481,0,0,2,1.25
P38506,0,0,2,1.25
P38487,0,0,2,1.25
P38520,0,0,2,6.25
P38484,0,0,3,0.0625
P38478,0,0,3,0.0625
P38526,0,0,3,0.07
P38488,0,0,3,0.1
P38498,0,0,3,0.112
P38522,0,0,3,0.112
P38483,0,0,3,0.125
P38524,0,0,3,0.125
P38511,0,0,3,0.125
P38510,0,0,3,0.125
P38518,0,0,3,0.14
P38519,0,0,3,0.14
P38474,0,0,3,0.14
P38486,0,0,3,0.1498
P38513,0,0,3,0.168
P38492,0,0,3,0.168
P38490,0,0,3,0.168
P38514,0,0,3,0.1875
P38485,0,0,3,0.1875
P38497,0,0,3,0.1875
P38503,0,0,3,0.21
P38505,0,0,3,0.21
P38512,0,0,3,0.21
P38479,0,0,3,0.21
P38529,0,0,3,0.21
P12703,0,0,2,2.0
P12677,0,0,2,2.0
P12702,0,0,2,2.0
P12683,0,0,2,2.0
P12716,0,0,2,10.0
P12680,0,0,3,0.1
P12674,0,0,3,0.1
P12722,0,0,3,0.112
P12684,0,0,3,0.16
P12694,0,0,3,0.1792
P12718,0,0,3,0.1792
P12679,0,0,3,0.2
P12720,0,0,3,0.2
P12707,0,0,3,0.2
P12706,0,0,3,0.2
P12714,0,0,3,0.224
P12715,0,0,3,0.224
P12670,0,0,3,0.224
P12682,0,0,3,0.2397
P12709,0,0,3,0.2688
P12688,0,0,3,0.2688
P12686,0,0,3,0.2688
P12710,0,0,3,0.3
P12681,0,0,3,0.3
P12693,0,0,3,0.3
P12699,0,0,3,0.336
P12701,0,0,3,0.336
P12708,0,0,3,0.336
P12675,0,0,3,0.336
P12725,0,0,3,0.336
P35356,0,0,2,2.0
P35330,0,0,2,2.0
P35355,0,0,2,2.0
P35336,0,0,2,2.0
P35369,0,0,2,10.0
P35333,0,0,3,0.1
P35327,0,0,3,0.1
P35375,0,0,3,0.112
P35337,0,0,3,0.16
P35347,0,0,3,0.1792
P35371,0,0,3,0.1792
P35332,0,0,3,0.2
P35373,0,0,3,0.2
P35360,0,0,3,0.2
P35359,0,0,3,0.2
P35367,0,0,3,0.224
P35368,0,0,3,0.224
P35323,0,0,3,0.224
P35335,0,0,3,0.2397
P35362,0,0,3,0.2688
P35341,0,0,3,0.2688
P35339,0,0,3,0.2688
P35363,0,0,3,0.3
P35334,0,0,3,0.3
P35346,0,0,3,0.3
P35352,0,0,3,0.336
P35354,0,0,3,0.336
P35361,0,0,3,0.336
P35328,0,0,3,0.336
P35378,0,0,3,0.336
P25432,0,0,2,1.5
P25406,0,0,2,1.5
P25431,0,0,2,1.5
P25412,0,0,2,1.5
P25445,0,0,2,7.5
P25409,0,0,3,0.075
P25403,0,0,3,0.075
P25451,0,0,3,0.084
P25413,0,0,3,0.12
P25423,0,0,3,0.1344
P25447,0,0,3,0.1344
P25408,0,0,3,0.15
P25449,0,0,3,0.15
P25436,0,0,3,0.15
P25435,0,0,3,0.15
P25443,0,0,3,0.168
P25444,0,0,3,0.168
P25399,0,0,3,0.168
P25411,0,0,3,0.1798
P25438,0,0,3,0.2016
P25417,0,0,3,0.2016
P25415,0,0,3,0.2016
P25439,0,0,3,0.225
P25410,0,0,3,0.225
P25422,0,0,3,0.225
P25428,0,0,3,0.252
P25430,0,0,3,0.252
P25437,0,0,3,0.252
P25404,0,0,3,0.252
P25454,0,0,3,0.252
P10747,0,0,1,10.0
P10748,0,0,1,40.0
P10746,0,0,2,1.5
P32382,0,0,1,20.0
P32381,0,0,2,4.0
P8045,0,0,2,1.5
P43448,0,0,2,0.696
P43445,0,0,2,1.305
P43443,0,0,2,2.175
P43440,0,0,2,2.175
P43450,0,0,3,0.087
P43444,0,0,3,0.2175
P43447,0,0,3,0.261
P43442,0,0,3,0.3262
P43441,0,0,3,0.348
P43449,0,0,3,0.3915
P43446,0,0,3,0.6525
P1280,0,0,2,1.2
P1276,0,0,3,0.0696
P1277,0,0,3,0.12
P1278,0,0,3,0.28
P1279,0,0,3,0.3
P37865,0,0,1,5.0
P37708,0,0,2,0.3
P37806,0,0,2,0.45
P37820,0,0,2,0.5
P37693,0,0,2,0.5
P37808,0,0,2,0.5
P37744,0,0,2,0.5
P37791,0,0,2,0.5
P37742,0,0,2,0.55
P37780,0,0,2,0.6
P37690,0,0,2,0.75
P37871,0,0,2,0.75
P37798,0,0,2,0.75
P37889,0,0,2,0.75
P37885,0,0,2,0.9
P37861,0,0,2,1.0
P37895,0,0,2,1.0
P37730,0,0,2,1.0
P37833,0,0,2,1.0
P37680,0,0,2,1.0
P37677,0,0,2,1.0
P37880,0,0,2,1.24
P37802,0,0,2,1.5
P37855,0,0,2,1.5
P37779,0,0,2,1.55
P37685,0,0,2,1.6
P37897,0,0,2,2.5
P37877,0,0,2,2.5
P37838,0,0,2,3.0
P37878,0,0,2,3.0
P24572,0,0,1,8.0
P24870,0,0,1,15.0
P24665,0,0,1,15.0
P24622,0,0,2,0.25
P25002,0,0,2,0.4
P24845,0,0,2,0.4
P24750,0,0,2,0.425
P24554,0,0,2,0.49
P24659,0,0,2,0.5
P24975,0,0,2,0.5
P24855,0,0,2,0.5
P24700,0,0,2,0.5
P24771,0,0,2,0.5
P24569,0,0,2,0.75
P24827,0,0,2,0.75
P24593,0,0,2,0.75
P24807,0,0,2,0.75
P24681,0,0,2,0.75
P24784,0,0,2,1.0
P24901,0,0,2,1.2
P24671,0,0,2,1.2
P24896,0,0,2,1.25
P24676,0,0,2,1.5
P25027,0,0,2,1.5
P24846,0,0,2,1.5
P24865,0,0,2,1.5
P24877,0,0,2,1.5
P24561,0,0,2,1.5
P24664,0,0,2,1.5
P25054,0,0,2,1.5
P3904,0,0,2,0.8
P3903,0,0,2,1.5
P3900,0,0,3,0.025
P3905,0,0,3,0.06
P3899,0,0,3,0.15
P3902,0,0,3,0.205
P3901,0,0,3,0.24
P19840,0,0,2,0.6
P19843,0,0,2,0.6
P19849,0,0,2,0.6
P19877,0,0,2,0.96
P19824,0,0,2,0.96
P19854,0,0,2,1.2
P19861,0,0,2,1.2
P19851,0,0,2,1.44
P19825,0,0,2,1.5
P19845,0,0,2,1.8
P19844,0,0,2,1.8
P19836,0,0,2,2.0
P19855,0,0,2,2.0
P19874,0,0,2,2.5
P19871,0,0,2,3.036
P19868,0,0,2,6.1
P19846,0,0,3,0.018
P19862,0,0,3,0.0288
P19870,0,0,3,0.03
P19848,0,0,3,0.0378
P19828,0,0,3,0.048
P19841,0,0,3,0.0498
P19872,0,0,3,0.0504
P19865,0,0,3,0.051
P19852,0,0,3,0.054
P19847,0,0,3,0.054
P19856,0,0,3,0.054
P19842,0,0,3,0.072
P19857,0,0,3,0.0768
P19830,0,0,3,0.08
P20858,0,0,1,25.0
P21841,0,0,1,20.0
P40034,0,0,2,4.1
P25245,0,0,2,1.5
P25247,0,0,2,1.92
P25244,0,0,2,2.0
P25243,0,0,2,2.5
P25248,0,0,3,0.1
P25249,0,0,3,0.24
P25246,0,0,3,0.6
P14219,0,0,2,2.25
P14220,0,0,3,0.075
P20918,0,0,2,0.7
P14157,0,0,2,3.75
P38366,0,0,2,0.25
P38340,0,0,2,0.25
P38365,0,0,2,0.25
P38346,0,0,2,0.25
P38379,0,0,2,1.25
P38343,0,0,3,0.0125
P38337,0,0,3,0.0125
P38385,0,0,3,0.014
P38347,0,0,3,0.02
P38357,0,0,3,0.0224
P38381,0,0,3,0.0224
P38342,0,0,3,0.025
P38383,0,0,3,0.025
P38370,0,0,3,0.025
P38369,0,0,3,0.025
P38377,0,0,3,0.028
P38378,0,0,3,0.028
P38333,0,0,3,0.028
P38345,0,0,3,0.03
P38372,0,0,3,0.0336
P38351,0,0,3,0.0336
P38349,0,0,3,0.0336
P38373,0,0,3,0.0375
P38344,0,0,3,0.0375
P38356,0,0,3,0.0375
P38362,0,0,3,0.042
P38364,0,0,3,0.042
P38371,0,0,3,0.042
P38338,0,0,3,0.042
P38388,0,0,3,0.042
P2948,0,0,1,8.0
P2947,0,0,1,10.0
P15074,0,0,2,0.75
P15071,0,0,2,1.17
P15084,0,0,2,1.2
P15077,0,0,2,1.5
P15053,0,0,2,3.0
P15070,0,0,2,3.0
P15062,0,0,2,5.0
P15083,0,0,2,5.0
P15067,0,0,3,0.0225
P15051,0,0,3,0.0225
P15065,0,0,3,0.0225
P15054,0,0,3,0.0225
P15069,0,0,3,0.06
P15055,0,0,3,0.09
P15057,0,0,3,0.09
P15059,0,0,3,0.1
P15082,0,0,3,0.1125
P15078,0,0,3,0.12
P15073,0,0,3,0.135
P15086,0,0,3,0.14
P15068,0,0,3,0.16
P15049,0,0,3,0.18
P15066,0,0,3,0.18
P15063,0,0,3,0.2
P15075,0,0,3,0.225
P15076,0,0,3,0.225
P15058,0,0,3,0.225
P15085,0,0,3,0.3
P15080,0,0,3,0.3
P15079,0,0,3,0.36
P42096,0,0,2,1.44
P21073,0,0,3,0.176
P21068,0,0,3,0.22
P21071,0,0,3,0.22
P21076,0,0,3,0.33
P21075,0,0,3,0.396
P21069,0,0,3,0.44
P21077,0,0,3,0.495
P21072,0,0,3,0.66
P21074,0,0,3,0.66
P21070,0,0,3,0.66
P32290,0,0,2,0.4
P32289,0,0,2,0.84
P1254,0,0,2,1.2
P24534,0,0,2,2.0
P10900,0,0,2,1.8
P12793,0,0,2,1.0
P12797,0,0,3,0.05
P12791,0,0,3,0.05
P12796,0,0,3,0.05
P12792,0,0,3,0.05
P12800,0,0,3,0.08
P12794,0,0,3,0.1305
P12795,0,0,3,0.15
P12790,0,0,3,0.15
P12798,0,0,3,0.225
P12799,0,0,3,0.25
P13254,0,0,1,8.0
P48931,0,0,2,1.5
P29111,0,0,2,1.6
P29123,0,0,3,0.0375
P29138,0,0,3,0.05
P29156,0,0,3,0.05
P29131,0,0,3,0.052
P29128,0,0,3,0.06
P29124,0,0,3,0.06
P29120,0,0,3,0.075
P29146,0,0,3,0.087
P29113,0,0,3,0.096
P29147,0,0,3,0.1
P29140,0,0,3,0.1
P29154,0,0,3,0.1
P29104,0,0,3,0.1
P29118,0,0,3,0.1
P29125,0,0,3,0.15
P29132,0,0,3,0.15
P29119,0,0,3,0.15
P29141,0,0,3,0.15
P29114,0,0,3,0.16
P29160,0,0,3,0.16
P29133,0,0,3,0.16
P29134,0,0,3,0.17
P29109,0,0,3,0.18
P29106,0,0,3,0.1875
P29155,0,0,3,0.1875
P29127,0,0,3,0.2
P29136,0,0,3,0.2
P29161,0,0,3,0.2
P29107,0,0,3,0.21
P39885,0,0,2,2.0
P39886,0,0,2,2.0
P39883,0,0,2,4.0
P39884,0,0,2,6.0
P39882,0,0,3,0.32
P39881,0,0,3,0.4
P10765,0,0,3,0.45
P10766,0,0,3,0.45
P9780,0,0,1,15.0
P46600,0,0,3,0.1125
P46597,0,0,3,0.1125
P46599,0,0,3,0.1125
P46598,0,0,3,0.1125
P46601,0,0,3,0.5625
P31721,0,0,2,2.7
P31728,0,0,3,0.0375
P31719,0,0,3,0.0375
P31726,0,0,3,0.0375
P31723,0,0,3,0.0375
P31729,0,0,3,0.09
P31727,0,0,3,0.135
P31718,0,0,3,0.135
P31725,0,0,3,0.135
P31722,0,0,3,0.135
P31732,0,0,3,0.1875
P31720,0,0,3,0.2835
P31733,0,0,3,0.2835
P31735,0,0,3,0.36
P31734,0,0,3,0.369
P31724,0,0,3,0.45
P31717,0,0,3,0.45
P31730,0,0,3,0.54
P31731,0,0,3,0.675
P35692,0,0,2,0.5
P35675,0,0,2,0.75
P35665,0,0,2,0.75
P35634,0,0,2,0.75
P35663,0,0,2,0.75
P35642,0,0,2,0.75
P35632,0,0,2,0.76
P35682,0,0,2,1.5
P35686,0,0,2,3.75
P35681,0,0,2,3.75
P35638,0,0,3,0.0375
P35629,0,0,3,0.0375
P35689,0,0,3,0.042
P35664,0,0,3,0.0435
P35633,0,0,3,0.0435
P35662,0,0,3,0.0435
P35641,0,0,3,0.0435
P35643,0,0,3,0.06
P35666,0,0,3,0.0622
P35653,0,0,3,0.0672
P35684,0,0,3,0.0672
P35637,0,0,3,0.075
P35687,0,0,3,0.075
P35670,0,0,3,0.075
P35669,0,0,3,0.075
P35678,0,0,3,0.084
P35679,0,0,3,0.084
P35625,0,0,3,0.084
P35640,0,0,3,0.0899
P35672,0,0,3,0.1008
P37255,0,0,2,1.5
P37284,0,0,2,1.5
P37310,0,0,2,2.0
P37287,0,0,2,2.0
P37308,0,0,2,2.0
P37243,0,0,2,2.0
P37240,0,0,2,2.0
P37292,0,0,2,2.05
P37257,0,0,2,2.5
P37276,0,0,2,2.5
P37278,0,0,2,2.5
P37224,0,0,2,2.5
P37277,0,0,2,3.0
P37291,0,0,2,4.0
P37281,0,0,3,0.1
P37232,0,0,3,0.1
P37279,0,0,3,0.1
P37241,0,0,3,0.1
P37266,0,0,3,0.1
P37297,0,0,3,0.1
P37261,0,0,3,0.125
P37248,0,0,3,0.2
P37264,0,0,3,0.2
P37280,0,0,3,0.2
P37229,0,0,3,0.2
P37256,0,0,3,0.25
P37301,0,0,3,0.25
P37269,0,0,3,0.3
P37231,0,0,3,0.3
P37286,0,0,3,0.3
P21842,0,0,1,5.0
P21843,0,0,1,15.0
P1388,0,0,2,0.25
P1359,0,0,2,0.25
P1386,0,0,2,0.25
P1366,0,0,2,0.25
P1355,0,0,2,0.6
P1402,0,0,2,1.25
P1405,0,0,2,1.575
P1362,0,0,3,0.0125
P1354,0,0,3,0.0125
P1409,0,0,3,0.014
P1367,0,0,3,0.02
P1377,0,0,3,0.0224
P1404,0,0,3,0.0224
P1361,0,0,3,0.025
P1407,0,0,3,0.025
P1392,0,0,3,0.025
P1391,0,0,3,0.025
P1399,0,0,3,0.028
P1400,0,0,3,0.028
P1350,0,0,3,0.028
P1364,0,0,3,0.03
P1394,0,0,3,0.0336
P1371,0,0,3,0.0336
P1369,0,0,3,0.0336
P1395,0,0,3,0.0375
P1363,0,0,3,0.0375
P1376,0,0,3,0.0375
P1382,0,0,3,0.042
P1384,0,0,3,0.042
P1393,0,0,3,0.042
P20262,0,0,1,25.0
P20263,0,0,2,0.75
P20261,0,0,3,0.729
P30111,0,0,2,0.54
P30039,0,0,2,0.54
P30049,0,0,3,0.0081
P30060,0,0,3,0.0108
P30034,0,0,3,0.013
P30097,0,0,3,0.013
P30107,0,0,3,0.0162
P30037,0,0,3,0.0162
P30103,0,0,3,0.0162
P30055,0,0,3,0.0162
P30095,0,0,3,0.0189
P30061,0,0,3,0.0216
P30028,0,0,3,0.0259
P30098,0,0,3,0.027
P30067,0,0,3,0.027
P30031,0,0,3,0.027
P30066,0,0,3,0.027
P30045,0,0,3,0.027
P30064,0,0,3,0.027
P30053,0,0,3,0.027
P30059,0,0,3,0.027
P30091,0,0,3,0.027
P30040,0,0,3,0.027
P30076,0,0,3,0.0432
P30046,0,0,3,0.0432
P30048,0,0,3,0.0432
P30094,0,0,3,0.0459
P30092,0,0,3,0.0467
P30062,0,0,3,0.047
P30033,0,0,3,0.047
P30979,0,0,2,2.4
P30977,0,0,2,3.0
P30980,0,0,2,4.1
P30981,0,0,2,10.5
P30978,0,0,3,2.0
P5504,0,0,2,1.0
P5478,0,0,2,1.0
P5503,0,0,2,1.0
P5484,0,0,2,1.0
P5517,0,0,2,5.0
P5481,0,0,3,0.05
P5475,0,0,3,0.05
P5523,0,0,3,0.056
P5485,0,0,3,0.08
P5495,0,0,3,0.0896
P5519,0,0,3,0.0896
P5480,0,0,3,0.1
P5521,0,0,3,0.1
P5508,0,0,3,0.1
P5507,0,0,3,0.1
P5515,0,0,3,0.112
P5516,0,0,3,0.112
P5471,0,0,3,0.112
P5483,0,0,3,0.1198
P5510,0,0,3,0.1344
P5489,0,0,3,0.1344
P5487,0,0,3,0.1344
P5511,0,0,3,0.15
P5482,0,0,3,0.15
P5494,0,0,3,0.15
P5500,0,0,3,0.168
P5502,0,0,3,0.168
P5509,0,0,3,0.168
P5476,0,0,3,0.168
P5526,0,0,3,0.168
P35231,0,0,1,12.0
P35234,0,0,1,20.0
P35233,0,0,2,1.0
P35228,0,0,2,2.0
P35230,0,0,2,2.0
P35229,0,0,2,4.0
P35232,0,0,2,6.25
P20279,0,0,2,2.5
P20277,0,0,3,0.0581
P20278,0,0,3,0.15
P20280,0,0,3,0.2
P20281,0,0,3,0.25
P15448,0,0,3,0.25
P15447,0,0,3,0.25
P15449,0,0,3,0.375
P15451,0,0,3,0.375
P15450,0,0,3,0.375
P15445,0,0,3,0.375
P15446,0,0,3,0.3875
P16678,0,0,2,3.75
P16682,0,0,2,3.75
P16676,0,0,2,3.75
P16679,0,0,2,3.825
P16680,0,0,2,5.0
P16677,0,0,3,0.75
P16681,0,0,3,0.9
P16282,0,0,1,20.0
P16292,0,0,2,0.5
P16265,0,0,2,0.8
P16245,0,0,2,3.0
P16301,0,0,2,3.0
P16300,0,0,2,3.75
P16216,0,0,3,0.04
P16272,0,0,3,0.04
P16230,0,0,3,0.04
P16277,0,0,3,0.05
P16267,0,0,3,0.05
P16264,0,0,3,0.05
P16287,0,0,3,0.0525
P16299,0,0,3,0.0625
P16276,0,0,3,0.075
P16254,0,0,3,0.096
P16290,0,0,3,0.1
P16263,0,0,3,0.1
P16303,0,0,3,0.1
P16286,0,0,3,0.105
P16295,0,0,3,0.1125
P16255,0,0,3,0.12
P16284,0,0,3,0.125
P16235,0,0,3,0.125
P16261,0,0,3,0.125
P16269,0,0,3,0.15
P16217,0,0,3,0.15
P16259,0,0,3,0.15
P16244,0,0,3,0.15
P16252,0,0,3,0.15
P17835,0,0,2,4.0
P17834,0,0,3,0.45
P19817,0,0,2,0.96
P19816,0,0,2,1.44
P19818,0,0,2,2.0
P19822,0,0,2,2.4
P19823,0,0,3,0.1152
P19819,0,0,3,0.144
P19815,0,0,3,0.36
P19821,0,0,3,0.36
P19820,0,0,3,0.36
P20564,0,0,3,0.15
P20561,0,0,3,0.15
P20563,0,0,3,0.15
P20562,0,0,3,0.15
P20565,0,0,3,0.75
P12930,0,0,1,18.0
P28951,0,0,2,3.06
P28950,0,0,2,3.1365
P28952,0,0,2,3.1875
P32294,0,0,2,5.0
P32295,0,0,3,0.1
P32296,0,0,3,0.1
P32292,0,0,3,0.2
P32293,0,0,3,0.3
P28856,0,0,2,0.75
P28830,0,0,2,0.75
P28855,0,0,2,0.75
P28836,0,0,2,0.75
P28869,0,0,2,3.75
P28833,0,0,3,0.0375
P28827,0,0,3,0.0375
P28875,0,0,3,0.042
P28837,0,0,3,0.06
P28847,0,0,3,0.0672
P28871,0,0,3,0.0672
P28832,0,0,3,0.075
P28873,0,0,3,0.075
P28860,0,0,3,0.075
P28859,0,0,3,0.075
P28867,0,0,3,0.084
P28868,0,0,3,0.084
P28823,0,0,3,0.084
P28835,0,0,3,0.0899
P28862,0,0,3,0.1008
P28841,0,0,3,0.1008
P28839,0,0,3,0.1008
P28863,0,0,3,0.1125
P28834,0,0,3,0.1125
P28846,0,0,3,0.1125
P28852,0,0,3,0.126
P28854,0,0,3,0.126
P28861,0,0,3,0.126
P28828,0,0,3,0.126
P28878,0,0,3,0.126
P16192,0,0,3,0.6
P2983,0,0,2,0.5
P2957,0,0,2,0.5
P2982,0,0,2,0.5
P2963,0,0,2,0.5
P2996,0,0,2,2.5
P2960,0,0,3,0.025
P2954,0,0,3,0.025
P3002,0,0,3,0.028
P2964,0,0,3,0.04
P2974,0,0,3,0.0448
