Ticker,Company,HS Code,Product Name,Industry,NAICS Code,share_pct
HROW,"Harrow, Inc.",300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses",Pharmaceutical Manufacturing,325412.0,80.0
HROW,"Harrow, Inc.",300439.0,"Hormones, prostaglandins, thromboxanes and leukotrienes, their derivatives and structural analogues",Pharmaceutical Manufacturing,325412.0,13.0
HAS,"Hasbro, Inc.",950450.0,Video game consoles and machines,Electronic Gaming,334118.0,29.1
HAS,"Hasbro, Inc.",482010.0,"Registers, account books, note books, order books, receipt books, letter pads, memorandum pads, diaries and similar articles",Office Supplies Manufacturing,322230.0,0.5
HAS,"Hasbro, Inc.",950300.0,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size ('scale') models and similar recreational models, working or not; puzzles of all kinds.",Toy Manufacturing,339930.0,53.5
HVT,"Haverty Furniture Companies, Inc.",940161.0,Upholstered Seats with Wooden Frames,Furniture Manufacturing,337121.0,48.0
HVT,"Haverty Furniture Companies, Inc.",940360.0,Wooden Furniture (excluding seats) for Living Room and Dining Room,Furniture Manufacturing,337122.0,18.0
HVT,"Haverty Furniture Companies, Inc.",940390.0,Parts of Furniture,Furniture Manufacturing,337215.0,1.0
HWKN,"Hawkins, Inc.",283620.0,Disodium Carbonate (Soda Ash),Chemical Manufacturing,325180.0,6.0
HWKN,"Hawkins, Inc.",382499.0,"Chemical Preparations, Not Elsewhere Specified",Chemical Manufacturing,325998.0,28.0
HWKN,"Hawkins, Inc.",281512.0,Sodium Hydroxide (Caustic Soda),Chemical Manufacturing,325180.0,18.0
HAYN,"Haynes International, Inc.",750620.0,"Nickel alloy plate, sheet, strip and foil",Nonferrous Metal (except Aluminum) Production and Processing,331491.0,64.6
HAYN,"Haynes International, Inc.",750512.0,"Nickel alloy bars, rods, profiles, and wire",Nonferrous Metal (except Aluminum) Production and Processing,331491.0,22.5
HAYN,"Haynes International, Inc.",750720.0,"Nickel alloy tubes, pipes, and hollow profiles",Nonferrous Metal (except Aluminum) Production and Processing,331491.0,5.6
HAYW,"Hayward Holdings, Inc.",841370.0,Pumps for swimming pools,Manufacturing - Industrial Machinery,333911.0,30.0
HAYW,"Hayward Holdings, Inc.",854370.0,Electronic pool control systems,Manufacturing - Electrical Equipment,335999.0,22.0
HAYW,"Hayward Holdings, Inc.",842121.0,Swimming pool water filtration equipment,Manufacturing - Industrial Machinery,333318.0,20.0
HL,Hecla Mining Company,260300.0,Copper ores and concentrates,Copper Ore and Nickel Ore Mining,212234.0,1.5
HL,Hecla Mining Company,710692.0,"Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form",Silver Ore Mining,212222.0,40.9
HL,Hecla Mining Company,710812.0,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",Gold Ore Mining,212221.0,31.5
HEI.A,Heico Corporation,880330.0,"Parts of aircraft, spacecraft",Aerospace Manufacturing,336413.0,35.0
HEI.A,Heico Corporation,854442.0,"Insulated electric conductors, fitted with connectors",Electrical Equipment Manufacturing,335931.0,10.5
HEI.A,Heico Corporation,901490.0,Parts and accessories for navigational instruments,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",334511.0,9.5
HEI.A,Heico Corporation,850440.0,Static Converters,Electrical Equipment Manufacturing,335999.0,10.5
HEI.A,Heico Corporation,880330.0,Parts of Airplanes or Helicopters,Aerospace Product and Parts Manufacturing,336413.0,22.0
HELE,Helen of Troy Limited,850980.0,"Household appliances, n.e.c.",Small Electrical Appliance Manufacturing,335210.0,32.6
HELE,Helen of Troy Limited,330499.0,Beauty or make-up preparations and preparations for the care of the skin,Cosmetics Manufacturing,325620.0,26.2
HELE,Helen of Troy Limited,392490.0,"Household articles and hygienic or toilet articles, of plastics",Plastics Product Manufacturing,326199.0,41.2
HLIO,"Helios Technologies, Inc.",841229.0,Hydraulic Power Engines and Motors,Hydraulic Equipment Manufacturing,333996.0,2.0
HLIO,"Helios Technologies, Inc.",848120.0,Valves for Hydraulic or Pneumatic Transmissions,Fluid Power Valve and Hose Fitting Manufacturing,332912.0,48.0
HLIO,"Helios Technologies, Inc.",903289.0,Automatic Regulating or Controlling Instruments and Apparatus,Industrial Automation,334512.0,36.0
HLX,"Helix Energy Solutions Group, Inc.",890520.0,Floating or Submersible Drilling or Production Platforms,Oil and Gas Field Services,213112.0,77.5
HP,"Helmerich & Payne, Inc.",843049.0,Other boring or sinking machinery,Oil and Gas Field Machinery and Equipment Manufacturing,333132.0,0.5
HSIC,"Henry Schein, Inc.",901849.0,Dental Instruments and Appliances,Medical Equipment and Supplies Manufacturing,339114.0,13.2
HSIC,"Henry Schein, Inc.",300420.0,Medicaments Containing Antibiotics,Pharmaceutical and Medicine Manufacturing,325412.0,2.5
HSIC,"Henry Schein, Inc.",300610.0,Dental Cements and Other Dental Fillings,Medical Equipment and Supplies Manufacturing,339114.0,6.0
HLF,Herbalife Ltd.,210690.0,Protein Bars,Nutritional Supplement Manufacturing,311999.0,4.0
HLF,Herbalife Ltd.,210690.0,Dietary Supplements,Nutritional Supplement Manufacturing,311999.0,28.3
HLF,Herbalife Ltd.,210690.0,Herbal Teas,Nutritional Supplement Manufacturing,311999.0,12.0
HLF,Herbalife Ltd.,210690.0,Meal Replacement Shakes,Nutritional Supplement Manufacturing,311999.0,40.0
HRI,Herc Holdings Inc.,842951.0,Self-propelled front-end shovel loaders,Construction Machinery Manufacturing,333120.0,3.0
HRTX,"Heron Therapeutics, Inc.",300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses",Pharmaceutical Manufacturing,325412.0,100.0
HES,Hess Corporation,270900.0,Crude Oil,Petroleum and Natural Gas Extraction,211120.0,85.7
HES,Hess Corporation,271121.0,Natural Gas,Petroleum and Natural Gas Extraction,211120.0,9.4
HPE,Hewlett Packard Enterprise Company,851762.0,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data",Telecommunications Equipment Manufacturing,334210.0,17.9
HPE,Hewlett Packard Enterprise Company,847330.0,Parts and accessories of automatic data processing machines,Computer and Peripheral Equipment Manufacturing,334111.0,14.7
HPE,Hewlett Packard Enterprise Company,847150.0,Processing units for automatic data processing machines,Computer and Peripheral Equipment Manufacturing,334111.0,58.3
HXL,Hexcel Corporation,392190.0,Prepregs of Carbon Fiber,Aerospace Materials,336413.0,45.0
HXL,Hexcel Corporation,681520.0,Honeycomb Cores,Industrial Materials,326150.0,15.0
HXL,Hexcel Corporation,681510.0,Carbon Fiber Fabrics,Advanced Composites,335991.0,8.0
HI,Hillenbrand Inc,847982.0,"Mixing, kneading, crushing, grinding, screening, sifting, homogenizing, emulsifying or stirring machines",Mixing and Blending Machine Manufacturing,333298.0,24.0
HI,Hillenbrand Inc,847989.0,Machinery for mineral processing,Mining Machinery Manufacturing,333131.0,5.0
HI,Hillenbrand Inc,847989.0,Machinery for the treatment of materials by a process involving a change of temperature,Industrial Machinery Manufacturing,333999.0,31.0
HLMN,Hillman Solutions Corp.,731815.0,Screws and bolts,Hardware Manufacturing,332722.0,28.0
HLMN,Hillman Solutions Corp.,830810.0,"Hooks, eyes and eyelets",Fasteners and Hardware Manufacturing,332722.0,2.0
HLMN,Hillman Solutions Corp.,830241.0,"Mountings, fittings and similar articles for buildings",Architectural Hardware Manufacturing,332510.0,22.0
HLLY,Holley Inc.,870899.0,Parts and accessories of the motor vehicles of headings 8701 to 8705,Motor Vehicle Parts Manufacturing,336390.0,35.0
HLLY,Holley Inc.,840991.0,Parts suitable for use solely or principally with the engines of heading 8407 or 8408,Automotive Parts Manufacturing,336310.0,50.0
HLLY,Holley Inc.,851220.0,Electrical lighting or signaling equipment,Automotive Lighting and Electrical Manufacturing,335110.0,2.0
HOLX,"Hologic, Inc.",902750.0,Other Instruments Using Optical Radiations,Medical Device Manufacturing,334516.0,6.0
HOLX,"Hologic, Inc.",901812.0,Ultrasonic Scanning Apparatus,Medical Device Manufacturing,334510.0,3.0
HOLX,"Hologic, Inc.",902214.0,X-ray Apparatus for Medical Use,Medical Device Manufacturing,334517.0,26.0
HD,"Home Depot, Inc.",940520.0,"Electric Table, Desk, Bedside or Floor-standing Lamps",Electric Lighting Equipment Manufacturing,335121.0,0.4
HD,"Home Depot, Inc.",940360.0,"Wooden Furniture, Other Than Office, Kitchen or Bedroom",Furniture Manufacturing,337122.0,1.5
HD,"Home Depot, Inc.",441899.0,Builders' Joinery and Carpentry of Wood,Wood Product Manufacturing,321918.0,3.8
HD,"Home Depot, Inc.",842121.0,Water Filtering or Purifying Machinery and Apparatus,Industrial Machinery Manufacturing,333318.0,0.7
HON,Honeywell International Inc.,841490.0,"Air or Vacuum Pumps, Compressors and Fans",Manufacturing,333912.0,3.0
HON,Honeywell International Inc.,853710.0,"Boards, Panels, Consoles, Desks, Cabinets and Other Bases for Electric Control or the Distribution of Electricity",Electrical Equipment Manufacturing,335313.0,12.5
HON,Honeywell International Inc.,902620.0,Instruments and Apparatus for Measuring or Checking Pressure,Instrument Manufacturing,334513.0,2.5
HON,Honeywell International Inc.,848180.0,"Taps, Cocks, Valves and Similar Appliances for Pipes, Boiler Shells, Tanks, Vats or the Like",Valve Manufacturing,332911.0,2.7
HON,Honeywell International Inc.,850440.0,Static Converters,Electrical Equipment Manufacturing,335999.0,2.0
HOFT,Hooker Furnishings Corporation,940360.0,Wooden Furniture for Bedroom,Furniture Manufacturing,337122.0,30.0
HOFT,Hooker Furnishings Corporation,940330.0,Wooden Furniture for Office,Furniture Manufacturing,337211.0,7.0
HOFT,Hooker Furnishings Corporation,940161.0,Upholstered Seats with Wooden Frames,Furniture Manufacturing,337121.0,52.5
HRL,Hormel Foods Corporation,160249.0,"Prepared or preserved meat of swine, other than hams and shoulders",Meat Product Manufacturing,311612.0,28.0
HRL,Hormel Foods Corporation,210690.0,Other food preparations not elsewhere specified or included,Other Food Manufacturing,311999.0,2.5
HRL,Hormel Foods Corporation,160241.0,Prepared or preserved hams and cuts thereof of swine,Meat Product Manufacturing,311612.0,4.0
HRL,Hormel Foods Corporation,160250.0,Prepared or preserved beef,Meat Product Manufacturing,311612.0,8.5
HWM,Howmet Aerospace Inc.,761699.0,Aluminum Castings,Aerospace Product and Parts Manufacturing,336413.0,2.9
HWM,Howmet Aerospace Inc.,750890.0,Nickel-Based Superalloy Forgings,Aerospace Product and Parts Manufacturing,336413.0,5.0
HWM,Howmet Aerospace Inc.,810890.0,Titanium Alloy Components,Aerospace Product and Parts Manufacturing,336413.0,8.0
HWM,Howmet Aerospace Inc.,841191.0,Gas Turbine Engine Parts,Aerospace Product and Parts Manufacturing,336412.0,49.2
HUBB,Hubbell Inc,854449.0,Insulated Electrical Conductors,Electrical Equipment Manufacturing,335929.0,4.0
HUBB,Hubbell Inc,853650.0,Electrical Switches,Electrical Equipment Manufacturing,335931.0,6.0
HUBB,Hubbell Inc,853620.0,Automatic Circuit Breakers,Electrical Equipment Manufacturing,335313.0,1.0
HUBB,Hubbell Inc,853810.0,"Boards, Panels, Consoles for Electric Control",Electrical Equipment Manufacturing,335314.0,8.5
HDSN,"Hudson Technologies, Inc.",290339.0,Halogenated Derivatives of Hydrocarbons,Chemical Manufacturing,325199.0,93.5
HUMA,"Humacyte, Inc.",300120.0,Biologic implants for vascular applications,Medical Device Manufacturing,339112.0,100.0
HII,"Huntington Ingalls Industries, Inc.",890610.0,"Warships, other vessels for war",Shipbuilding,336611.0,76.6
HUN,Huntsman Corporation,2921.19,Amino-resins,Chemical Manufacturing,325211.0,15.0
HUN,Huntsman Corporation,3909.3,"Amino-resins, phenolic resins and polyurethanes, in primary forms",Chemical Manufacturing,325211.0,46.0
HUN,Huntsman Corporation,3907.2,Polyethers in primary forms,Plastics Material and Resin Manufacturing,325211.0,17.0
HYLN,Hyliion Holdings Corp.,850440.0,"Static Converters (e.g., Inverters)",Electrical Equipment Manufacturing,335999.0,35.0
HY,"Hyster-Yale, Inc.",842710.0,Self-Propelled Works Trucks Not Fitted With Lifting or Handling Equipment,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",333924.0,2.0
HY,"Hyster-Yale, Inc.",842790.0,Other Trucks Fitted With Lifting or Handling Equipment,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",333924.0,8.0
HY,"Hyster-Yale, Inc.",842720.0,Fork-lift Trucks,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",333924.0,55.0
ICUI,"ICU Medical, Inc.",901890.0,Infusion Pumps,Medical Equipment and Supplies Manufacturing,339112.0,21.7
ICUI,"ICU Medical, Inc.",901839.0,Intravenous (IV) Sets,Medical Equipment and Supplies Manufacturing,339112.0,22.0
ICUI,"ICU Medical, Inc.",901839.0,Closed System Transfer Devices,Medical Equipment and Supplies Manufacturing,339112.0,7.0
IEX,IDEX Corporation,902610.0,Instruments and apparatus for measuring or checking the flow or level of liquids,Analytical Laboratory Instrument Manufacturing,334516.0,16.0
IEX,IDEX Corporation,841330.0,"Fuel, lubricating or cooling medium pumps for internal combustion piston engines",Pump and Pumping Equipment Manufacturing,333911.0,3.0
IEX,IDEX Corporation,902780.0,Instruments for physical or chemical analysis,Analytical Laboratory Instrument Manufacturing,334516.0,14.0
IEX,IDEX Corporation,848180.0,"Taps, cocks, valves and similar appliances",Valve and Fitting Manufacturing,332911.0,12.0
IDXX,"IDEXX Laboratories, Inc.",902780.0,Instruments and apparatus for physical or chemical analysis,Analytical Laboratory Instrument Manufacturing,334516.0,5.5
IDXX,"IDEXX Laboratories, Inc.",300290.0,"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses; toxins, cultures of micro-organisms (excluding yeasts) and similar products",Pharmaceutical and Medicine Manufacturing,325412.0,85.0
IDT,IDT Corporation,851762.0,Telecommunications Equipment,Telecommunications,334210.0,1.0
IDT,IDT Corporation,851770.0,Parts for Telecommunications Equipment,Telecommunications,334210.0,0.1
IESC,"IES Holdings, Inc.",730890.0,Steel structures for construction,Structural Steel and Precast Concrete Contractors,238120.0,2.0
IESC,"IES Holdings, Inc.",851762.0,Telecom equipment for network communication,Communications Equipment Manufacturing,334210.0,29.9
IESC,"IES Holdings, Inc.",853710.0,Electrical control and distribution boards,Electrical Equipment Manufacturing,335313.0,35.2
IPGP,IPG Photonics Corporation,851590.0,Laser Diodes,Semiconductor and Other Electronic Component Manufacturing,334413.0,3.0
IPGP,IPG Photonics Corporation,901320.0,Laser Systems,Optical Instrument and Lens Manufacturing,333314.0,10.0
IPGP,IPG Photonics Corporation,854370.0,Fiber Lasers,Electrical Equipment Manufacturing,335999.0,84.0
ITT,ITT Inc.,841370.0,Centrifugal Pumps,Pump and Pumping Equipment Manufacturing,333911.0,18.0
ITT,ITT Inc.,853650.0,"Electrical Switches for a Voltage Not Exceeding 1,000 V",Electrical Equipment Manufacturing,335931.0,6.0
ITT,ITT Inc.,841290.0,Parts of Hydraulic and Pneumatic Engines and Motors,Fluid Power Equipment Manufacturing,333996.0,2.0
ICHR,Ichor Holdings,841490.0,"Parts of vacuum pumps, air or gas compressors and fans; ventilating or recycling hoods incorporating a fan",Industrial Machinery,333912.0,3.0
ICHR,Ichor Holdings,902610.0,Instruments and apparatus for measuring or checking the flow or level of liquids,Precision Instrument Manufacturing,334513.0,2.0
ICHR,Ichor Holdings,848620.0,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,Semiconductor Manufacturing Equipment,333242.0,94.0
ITW,Illinois Tool Works Inc.,851590.0,Parts of electric machines and apparatus for welding,Welding and Soldering Equipment Manufacturing,333992.0,2.5
ITW,Illinois Tool Works Inc.,842490.0,Parts for agricultural or horticultural sprayers,Agricultural Implement Manufacturing,333111.0,0.1
ITW,Illinois Tool Works Inc.,820750.0,"Tools for drilling, other than for rock drilling",Machine Tool Manufacturing,333515.0,0.3
ITW,Illinois Tool Works Inc.,830890.0,"Clamps, buckles, clasps and similar articles of base metal",Hardware Manufacturing,332510.0,4.0
ILMN,"Illumina, Inc.",903180.0,"Measuring or checking instruments, appliances and machines, n.e.s.",Electronic Instrument Manufacturing,334516.0,12.0
IMAX,Imax Corporation,903300.0,Parts and Accessories for Cinematographic Equipment,Other Electronic Component Manufacturing,334290.0,11.5
IMAX,Imax Corporation,852580.0,Cameras (Cinematographic),Photographic and Photocopying Equipment Manufacturing,333316.0,0.5
IMMR,Immersion Corporation,847160.0,Haptic Feedback Devices,Computer Peripheral Equipment Manufacturing,334118.0,95.0
IBRX,"ImmunityBio, Inc.",300290.0,Other human therapeutic products,Biopharmaceutical Manufacturing,325414.0,100.0
IMNM,Immunome Inc,300220.0,Immunological Products,Pharmaceutical Manufacturing,325412.0,90.0
PI,"Impinj, Inc.",851762.0,Radio Frequency Identification (RFID) Equipment,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,334220.0,24.1
PI,"Impinj, Inc.",854370.0,Electronic Integrated Circuits,Semiconductor and Related Device Manufacturing,334413.0,75.9
INMD,InMode Ltd.,901819.0,Non-invasive Medical Instruments,Medical Equipment and Supplies Manufacturing,339112.0,5.0
INMD,InMode Ltd.,901813.0,Electro-surgical Instruments,Surgical and Medical Instrument Manufacturing,339113.0,75.0
INMD,InMode Ltd.,901890.0,Aesthetic Medical Devices,Medical Equipment and Supplies Manufacturing,339112.0,10.0
NARI,"Inari Medical, Inc.",901890.0,"Catheters, Cannulae and the Like",Medical Device Manufacturing,339112.0,98.0
NARI,"Inari Medical, Inc.",902190.0,Other Appliances Which are Worn or Carried or Implanted in the Body,Medical Device Manufacturing,339112.0,2.0
INCY,Incyte Corporation,300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceuticals,325412.0,80.5
INFN,Infinera Corporation,851762.0,Photonic Integrated Circuits,Semiconductor and Related Device Manufacturing,334413.0,2.0
INFN,Infinera Corporation,854370.0,Optical Networking Equipment,Fiber Optic Cable Manufacturing,335921.0,68.0
INFN,Infinera Corporation,851762.0,Telecommunications Equipment,Telecommunications Equipment Manufacturing,334220.0,10.0
IR,Ingersoll Rand Inc.,841430.0,Compressors of a kind used in refrigerating equipment,Air Compressor Manufacturing,333912.0,1.0
IR,Ingersoll Rand Inc.,841490.0,"Parts of air or vacuum pumps, air or other gas compressors",Air Compressor Manufacturing,333912.0,44.0
IR,Ingersoll Rand Inc.,841780.0,Industrial machinery for other uses involving heating or cooling,Industrial Machinery Manufacturing,333999.0,6.0
IR,Ingersoll Rand Inc.,850152.0,"AC motors, multi-phase, of an output exceeding 750 W but not exceeding 75 kW",Electric Motor Manufacturing,335312.0,0.5
NGVT,Ingevity Corporation,380210.0,Activated Carbon,Chemical Manufacturing,325998.0,41.5
NGVT,Ingevity Corporation,380690.0,Tall Oil Fatty Acids,Chemical Manufacturing,325199.0,13.0
NGVT,Ingevity Corporation,380910.0,Pavement Additives,Petroleum and Coal Products Manufacturing,324121.0,23.7
IMKTA,"Ingles Markets, Incorporated",210690.0,Food preparations not elsewhere specified or included,Food Manufacturing,311999.0,4.0
IMKTA,"Ingles Markets, Incorporated",190590.0,"Bread, pastry, cakes, biscuits and other bakers' wares",Bakeries and Tortilla Manufacturing,311812.0,7.5
IMKTA,"Ingles Markets, Incorporated",200110.0,"Cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",Food Manufacturing,311421.0,0.2
INGR,Ingredion Incorporated,170290.0,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter",Sugar Manufacturing,311314.0,45.0
INGR,Ingredion Incorporated,110812.0,Maize (corn) starch,Starch and Vegetable Fats and Oils Manufacturing,311221.0,18.0
INGR,Ingredion Incorporated,350510.0,Dextrins and other modified starches,Starch and Vegetable Fats and Oils Manufacturing,311221.0,26.0
IOSP,Innospec Inc.,290919.0,"Ethers, ether-alcohols, ether-phenols and their derivatives",Chemical Manufacturing,325199.0,28.3
IOSP,Innospec Inc.,381400.0,"Organic composite solvents and thinners, not elsewhere specified or included",Specialty Chemicals Manufacturing,325998.0,20.0
IOSP,Innospec Inc.,381121.0,Additives for lubricating oils,Petrochemical Manufacturing,324110.0,4.0
INVA,"Innoviva, Inc.",300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceutical Manufacturing,325412.0,50.0
INGN,"Inogen, Inc",901920.0,Respiratory apparatus (oxygen concentrators),Medical Equipment and Supplies Manufacturing,339112.0,99.0
NSIT,"Insight Enterprises, Inc.",852349.0,Optical media for the recording of sound or other phenomena,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",334614.0,0.05
NSIT,"Insight Enterprises, Inc.",854231.0,"Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",Semiconductor and Other Electronic Component Manufacturing,334413.0,1.0
INSM,Insmed Incorporated,300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceutical and Medicine Manufacturing,325412.0,100.0
INSP,"Inspire Medical Systems, Inc.",902131.0,Implantable Neurostimulator,Medical Device Manufacturing,339113.0,100.0
IBP,"Installed Building Products, Inc.",680610.0,Mineral wool insulation,Building Insulation,238310.0,3.0
IIIN,"Insteel Industries, Inc.",731210.0,"Stranded Wire, Ropes, and Cables, of Iron or Steel",Steel Wire and Wire Products Manufacturing,332618.0,46.0
IIIN,"Insteel Industries, Inc.",721710.0,Wire of Iron or Non-Alloy Steel,Steel Wire and Wire Products Manufacturing,332618.0,2.0
IIIN,"Insteel Industries, Inc.",731449.0,"Other Cloth, Grill, Netting and Fencing, of Iron or Steel",Steel Wire and Wire Products Manufacturing,332618.0,52.0
PODD,Insulet Corporation,901890.0,Insulin Pumps,Medical Device Manufacturing,339112.0,99.8
ITGR,Integer Holdings Corporation,901890.0,Medical Instruments and Appliances,Medical Equipment and Supplies Manufacturing,339113.0,37.5
ITGR,Integer Holdings Corporation,850760.0,Lithium-ion Batteries,Battery Manufacturing,335911.0,5.7
ITGR,Integer Holdings Corporation,901839.0,"Needles, Catheters, Cannulae and the Like",Medical Equipment and Supplies Manufacturing,339113.0,56.8
IART,Integra LifeSciences Holdings Corporation,901890.0,Surgical Instruments and Appliances,Medical Equipment and Supplies Manufacturing,339113.0,64.9
IART,Integra LifeSciences Holdings Corporation,300490.0,Wound Care Products,Pharmaceutical Preparation Manufacturing,325412.0,35.1
IART,Integra LifeSciences Holdings Corporation,902110.0,Orthopedic Appliances,"Orthopedic, Prosthetic, and Surgical Appliances and Supplies Manufacturing",339113.0,2.0
INTC,Intel Corporation,854231.0,"Processors and Controllers, Electronic Integrated Circuits",Semiconductor and Other Electronic Component Manufacturing,334413.0,83.0
INTC,Intel Corporation,854239.0,Other Electronic Integrated Circuits,Semiconductor and Other Electronic Component Manufacturing,334413.0,15.0
IPAR,"Inter Parfums, Inc.",330300.0,Perfume and Toilet Water,Perfume and Cosmetic Manufacturing,325620.0,95.0
IPAR,"Inter Parfums, Inc.",330720.0,Personal Deodorants and Antiperspirants,Perfume and Cosmetic Manufacturing,325620.0,2.0
IDCC,"InterDigital, Inc.",854370.0,Other Electrical Equipment,Electronic Component Manufacturing,334419.0,20.0
IDCC,"InterDigital, Inc.",851762.0,Wireless Communication Equipment,Telecommunications Equipment Manufacturing,334220.0,76.0
TILE,"Interface, Inc.",570500.0,"Other carpets and other textile floor coverings, whether or not made up",Carpet and Rug Mills,314110.0,5.0
TILE,"Interface, Inc.",570320.0,"Carpets and other textile floor coverings, tufted, of nylon or other polyamides",Carpet and Rug Mills,314110.0,65.0
IBM,International Business Machines Corporation,847150.0,"Processing units other than those of subheading 8471.41 and 8471.49, whether or not containing in the same housing one or two of the following types of units: storage units, input units, output units",Computer and Peripheral Equipment Manufacturing,334111.0,4.0
IBM,International Business Machines Corporation,847149.0,"Other digital automatic data processing machines, presented in the form of systems",Computer and Peripheral Equipment Manufacturing,334111.0,11.0
IFF,"International Flavors & Fragrances, Inc.",330112.0,Essential oils of citrus fruit,Essential Oils Manufacturing,325199.0,3.0
IFF,"International Flavors & Fragrances, Inc.",291590.0,Saturated acyclic monocarboxylic acids and their derivatives,Chemical Manufacturing,325199.0,2.0
IFF,"International Flavors & Fragrances, Inc.",330210.0,Mixtures of odoriferous substances for the food or drink industries,Flavors and Fragrances Manufacturing,311930.0,28.0
IFF,"International Flavors & Fragrances, Inc.",330290.0,Mixtures of odoriferous substances for other uses,Flavors and Fragrances Manufacturing,311930.0,19.0
IGT,International Game Technology,950410.0,Video game consoles and machines,Electronic Gaming Machines,339930.0,6.0
IGT,International Game Technology,950430.0,"Other games, operated by coins, banknotes, bank cards, tokens or by any other means of payment",Arcade and Casino Games Manufacturing,339930.0,12.5
IP,International Paper Company,481910.0,"Cartons, boxes and cases, corrugated paper or paperboard",Corrugated and Solid Fiber Box Manufacturing,322211.0,83.0
INSW,"International Seaways, Inc.",890120.0,Oil Tankers,Shipbuilding and Marine Transportation,336611.0,100.0
ITCI,Intra-Cellular Therapies Inc.,300490.0,Antipsychotic medications,Pharmaceutical and Medicine Manufacturing,325412.0,100.0
IPI,"Intrepid Potash, Inc",310420.0,Potassium chloride for use as fertilizers,Agricultural Chemical Manufacturing,325314.0,55.1
IPI,"Intrepid Potash, Inc",310520.0,"Mineral or chemical fertilizers containing the three fertilizing elements nitrogen, phosphorus and potassium",Fertilizer Manufacturing,325311.0,28.2
ISRG,"Intuitive Surgical, Inc.",847989.0,Machines and Mechanical Appliances,Surgical and Medical Instrument Manufacturing,339112.0,23.7
ISRG,"Intuitive Surgical, Inc.",901890.0,Surgical Instruments and Apparatus,Surgical and Medical Instrument Manufacturing,339112.0,60.1
IONQ,"IonQ, Inc.",854370.0,Quantum Computers,Quantum Computing,334111.0,5.0
IONS,"Ionis Pharmaceuticals, Inc.",300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses",Pharmaceutical and Medicine Manufacturing,325412.0,45.0
IOVA,"Iovance Biotherapeutics, Inc.",300215.0,Immunological Products,Pharmaceutical Preparation Manufacturing,325412.0,100.0
IRDM,Iridium Communications Inc,847130.0,Mobile Satellite Terminals,Communications Equipment Manufacturing,334220.0,8.0
IRDM,Iridium Communications Inc,851762.0,Satellite Telephones,Telecommunications Equipment Manufacturing,334220.0,7.0
IRWD,"Ironwood Pharmaceuticals, Inc.",300490.0,Linaclotide,Pharmaceutical and Medicine Manufacturing,325412.0,99.8
ITRI,"Itron, Inc.",902820.0,Gas meters,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,334514.0,18.1
ITRI,"Itron, Inc.",902610.0,Water meters,Other Measuring and Controlling Device Manufacturing,334513.0,19.8
ITRI,"Itron, Inc.",902830.0,Electricity meters,Electrical Equipment Manufacturing,334515.0,62.1
IE,Ivanhoe Electric Inc.,850440.0,Static converters,Electrical Equipment Manufacturing,335999.0,2.0
IE,Ivanhoe Electric Inc.,850490.0,Parts for electrical transformers and static converters,Transformer and Inductor Manufacturing,335311.0,1.0
JJSF,J & J Snack Foods Corp.,190219.0,Frozen pizzas,Frozen Specialty Food Manufacturing,311412.0,2.0
JJSF,J & J Snack Foods Corp.,190590.0,"Bakery products (e.g., churros, funnel cakes)",Baked Goods Manufacturing,311812.0,34.0
JJSF,J & J Snack Foods Corp.,190590.0,Frozen soft pretzels,Frozen Specialty Food Manufacturing,311412.0,23.0
JJSF,J & J Snack Foods Corp.,210500.0,Frozen beverages,Nonalcoholic Beverage Manufacturing,312111.0,30.0
JAKK,"JAKKS Pacific, Inc.",950300.0,"Toys; dolls, puzzles, and other toys",Toy Manufacturing,339930.0,40.3
JAKK,"JAKKS Pacific, Inc.",950410.0,Video game consoles and machines,Electronic Gaming,334111.0,2.0
