Company Name,Product Name,Location,Latitude,Longitude
"Coca-Cola Consolidated, Inc.","Beverages, non-alcoholic, sweetened or flavored","Chattanooga, TN",35.0456,-85.3097
"Coca-Cola Consolidated, Inc.","Mineral and aerated waters, unsweetened","Charlotte, North Carolina",35.2271,-80.8431
"Coca-Cola Consolidated, Inc.","Mineral and aerated waters, unsweetened","Roanoke, Virginia",37.2709,-79.9414
"Coca-Cola Consolidated, Inc.","Mineral and aerated waters, unsweetened","Nashville, Tennessee",36.1627,-86.7816
"Coca-Cola Consolidated, Inc.","Mineral and aerated waters, unsweetened","Mobile, Alabama",30.6954,-88.0399
Bio-Techne Corp,Antisera and Other Blood Fractions,"Minneapolis, Minnesota, USA",44.9778,-93.2650
Bio-Techne Corp,Antisera and Other Blood Fractions,"Wallingford, Connecticut, USA",41.4570,-72.8231
Bio-Techne Corp,Antisera and Other Blood Fractions,"Brisbane, Queensland, Australia",-27.4698,153.0251
Bio-Techne Corp,Diagnostic or Laboratory Reagents,"Minneapolis, MN, USA",44.9778,-93.2650
Bio-Techne Corp,Diagnostic or Laboratory Reagents,"Devens, MA, USA",42.5459,-71.6123
Bio-Techne Corp,Diagnostic or Laboratory Reagents,"Newark, CA, USA",37.5297,-122.0402
Ubiquiti Inc.,"Network Equipment (e.g., Routers, Switches)","Taoyuan, Taiwan",24.9931,121.2988
Ubiquiti Inc.,"Network Equipment (e.g., Routers, Switches)","Ho Chi Minh City, Vietnam",10.7769,106.7009
Ubiquiti Inc.,Wireless Networking Devices,"Taoyuan, Taiwan",24.9934,121.2969
Ubiquiti Inc.,Wireless Networking Devices,"Shenzhen, China",22.5431,114.0579
Ubiquiti Inc.,IoT Devices and Controllers,"Taoyuan City, Taiwan",24.9934,121.3019
Ubiquiti Inc.,IoT Devices and Controllers,"Shenzhen, China",22.5431,114.0579
Performance Food Group Company,"Biscuits, Waffles, and Other Baked Goods","Shawano, Wisconsin, USA",44.7744,-88.6090
Performance Food Group Company,"Biscuits, Waffles, and Other Baked Goods","Henderson, Nevada, USA",36.0395,-114.9817
TechnipFMC plc,Oil and gas pumps,"Dunfermline, Scotland, United Kingdom",56.0712,-3.4528
TechnipFMC plc,Oil and gas pumps,"Newcastle upon Tyne, England, United Kingdom",54.9784,-1.6174
TechnipFMC plc,Oil and gas pumps,"Houston, Texas, United States",29.7604,-95.3698
TechnipFMC plc,Hydraulic power units,"Houston, Texas, USA",29.7604,-95.3698
TechnipFMC plc,Hydraulic power units,"Dunfermline, Scotland, UK",56.0711,-3.4529
AT&T Inc.,Parts for telecommunication apparatus,"Dallas, Texas",32.7767,-96.7970
AT&T Inc.,Parts for telecommunication apparatus,"Atlanta, Georgia",33.7490,-84.3880
AT&T Inc.,Parts for telecommunication apparatus,"San Antonio, Texas",29.4241,-98.4936
Products,Wooden Furniture for Bedrooms,Springfield Manufacturing Plant,39.7817,-89.6501
Products,Wooden Furniture for Bedrooms,Riverside Production Facility,33.9533,-117.3961
Products,Wooden Furniture for Bedrooms,Hilltop Furniture Workshop,40.7128,-74.0060
Products,Electric Lamps and Lighting Fittings,"New York, USA",40.712776,-74.005974
Products,Electric Lamps and Lighting Fittings,"Los Angeles, USA",34.052235,-118.243683
Products,Electric Lamps and Lighting Fittings,"Munich, Germany",48.135125,11.581981
Products,Electric Lamps and Lighting Fittings,"Shanghai, China",31.230391,121.473701
Stryker Corporation,Medical Instruments and Appliances,"Kalamazoo, Michigan, USA",42.2917,-85.5872
Stryker Corporation,Medical Instruments and Appliances,"Mahwah, New Jersey, USA",41.0885,-74.1438
Stryker Corporation,Medical Instruments and Appliances,"Cork, Ireland",51.8985,-8.4756
Stryker Corporation,Medical Instruments and Appliances,"Suzhou, China",31.2983,120.5832
Stryker Corporation,Medical Instruments and Appliances,"Biberach, Germany",48.0934,9.7936
Stryker Corporation,"Needles, Catheters, Cannulae and the like","Cork, Ireland",51.8986,-8.4750
Stryker Corporation,"Needles, Catheters, Cannulae and the like","Portage, Michigan, USA",42.2012,-85.5800
Lockheed Martin Corporation,"Aircraft, powered, military","Fort Worth, Texas, USA",32.7698,-97.4415
Lockheed Martin Corporation,"Aircraft, powered, military","Marietta, Georgia, USA",33.9312,-84.5168
Lockheed Martin Corporation,"Aircraft, powered, military","Palmdale, California, USA",34.6297,-118.2185
Lockheed Martin Corporation,"Aircraft, powered, military","Greenville, South Carolina, USA",34.8474,-82.3490
Lockheed Martin Corporation,"Propellers and rotors and parts thereof, for aircraft","Owego, New York, USA",42.1031,-76.2625
Lockheed Martin Corporation,"Warships, naval vessels","Marinette, Wisconsin, USA",45.0980,-87.6309
Lockheed Martin Corporation,"Warships, naval vessels","Baltimore, Maryland, USA",39.2904,-76.6122
Permian Resources Corporation,Crude Oil,"Delaware Basin, Texas",31.4340,-103.5270
Permian Resources Corporation,Crude Oil,"Delaware Basin, New Mexico",32.0000,-104.0000
Permian Resources Corporation,Crude Oil,"Midland Basin, Texas",31.8782,-102.3425
Exact Sciences Corporation,Diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents,"Madison, Wisconsin, USA",43.0731,-89.4012
Exact Sciences Corporation,Diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents,"Redwood City, California, USA",37.4852,-122.2364
ITT Inc.,Parts of Hydraulic and Pneumatic Engines and Motors,"Seneca Falls, New York, USA",42.9101,-76.7961
ITT Inc.,Parts of Hydraulic and Pneumatic Engines and Motors,"Barge, Italy",44.7150,7.3367
ITT Inc.,Parts of Hydraulic and Pneumatic Engines and Motors,"Novi, Michigan, USA",42.4806,-83.4755
ITT Inc.,Parts of Hydraulic and Pneumatic Engines and Motors,"Wuxi, China",31.4901,120.3119
ITT Inc.,"Electrical Switches for a Voltage Not Exceeding 1,000 V","Basingstoke, United Kingdom",51.2667,-1.0876
ITT Inc.,"Electrical Switches for a Voltage Not Exceeding 1,000 V","Valencia, California, USA",34.4436,-118.6095
ITT Inc.,Centrifugal Pumps,"Seneca Falls, New York, USA",42.9106,-76.7964
ITT Inc.,Centrifugal Pumps,"Vadodara, Gujarat, India",22.3072,73.1812
ITT Inc.,Centrifugal Pumps,"Goulds, New York, USA",42.9106,-76.7964
nVent Electric plc,Electrical apparatus for switching or protecting electrical circuits,"St. Louis Park, Minnesota, USA",44.9483,-93.3480
nVent Electric plc,Electrical apparatus for switching or protecting electrical circuits,"Solon, Ohio, USA",41.3884,-81.4415
nVent Electric plc,Electrical apparatus for switching or protecting electrical circuits,"Straubenhardt, Germany",48.8667,8.5167
nVent Electric plc,Electrical apparatus for switching or protecting electrical circuits,"Ancaster, Ontario, Canada",43.2181,-79.9873
nVent Electric plc,"Boards, panels, consoles, desks, cabinets and other bases for electrical control or the distribution of electricity","Anoka, Minnesota, USA",45.1977,-93.3872
nVent Electric plc,"Boards, panels, consoles, desks, cabinets and other bases for electrical control or the distribution of electricity","Straubenhardt, Germany",48.8624,8.5243
nVent Electric plc,"Boards, panels, consoles, desks, cabinets and other bases for electrical control or the distribution of electricity","Tianjin, China",39.3434,117.3616
nVent Electric plc,"Boards, panels, consoles, desks, cabinets and other bases for electrical control or the distribution of electricity","Bangalore, India",12.9716,77.5946
Howard Hughes Holdings Inc.,Building Blocks and Bricks of Cement,"The Woodlands, Texas, USA",30.1658,-95.4613
"FormFactor, Inc.",Test equipment for semiconductor devices,"Livermore, California, USA",37.6819,-121.7680
"FormFactor, Inc.",Test equipment for semiconductor devices,"Beaverton, Oregon, USA",45.4852,-122.8043
"FormFactor, Inc.",Test equipment for semiconductor devices,"Carson City, Nevada, USA",39.1638,-119.7674
"FormFactor, Inc.",Test equipment for semiconductor devices,"San Jose, California, USA",37.3382,-121.8863
"FormFactor, Inc.",Automatic data processing machines and units,"Livermore, California, USA",37.6819,-121.7680
"FormFactor, Inc.",Automatic data processing machines and units,"San Jose, California, USA",37.3382,-121.8863
"FormFactor, Inc.",Automatic data processing machines and units,"Dresden, Germany",51.0504,13.7373
"FormFactor, Inc.",Automatic data processing machines and units,Singapore,1.3521,103.8198
Kadant Inc,Machinery for making pulp of fibrous cellulosic material,"Auburn, Massachusetts, USA",42.1926,-71.8353
Kadant Inc,Machinery for making pulp of fibrous cellulosic material,"Hérouville-Saint-Clair, France",49.2078,-0.3451
Kadant Inc,Machinery for making pulp of fibrous cellulosic material,"Stockstadt am Rhein, Germany",49.8270,8.4874
Kadant Inc,Machinery for making pulp of fibrous cellulosic material,"Syracuse, New York, USA",43.0481,-76.1474
Kadant Inc,Machinery for finishing paper or paperboard,"Auburn, Massachusetts, USA",42.1945,-71.8357
Kadant Inc,Machinery for finishing paper or paperboard,"Hoisington, Kansas, USA",38.5183,-98.7787
Kadant Inc,Machinery for finishing paper or paperboard,"Husum, Germany",54.4859,9.0576
Kadant Inc,Machinery for finishing paper or paperboard,"Shanghai, China",31.2304,121.4737
Kadant Inc,Parts of industrial machinery,"Auburn, Massachusetts, USA",42.1945,-71.8356
Kadant Inc,Parts of industrial machinery,"Hoisington, Kansas, USA",38.5184,-98.7781
Kadant Inc,Parts of industrial machinery,"Huskvarna, Sweden",57.7883,14.2670
Kadant Inc,Parts of industrial machinery,"Cergy-Pontoise, France",49.0364,2.0809
Kadant Inc,Parts of industrial machinery,"Qingdao, China",36.0671,120.3826
Kadant Inc,Filtering or purifying machinery and apparatus for gases,"Auburn, Massachusetts, USA",42.2036,-71.8335
Kadant Inc,Filtering or purifying machinery and apparatus for gases,"Green Bay, Wisconsin, USA",44.5133,-88.0133
Kadant Inc,Filtering or purifying machinery and apparatus for gases,"Delft, Netherlands",52.0116,4.3571
Signet Jewelers Limited,Jewelry of precious metal excluding silver,"Bietigheim-Bissingen, Germany",48.9450,9.1210
Signet Jewelers Limited,Jewelry of precious metal excluding silver,"North Attleborough, Massachusetts, USA",41.9834,-71.3328
Ovintiv Inc. (DE),Crude Petroleum Oils,"Permian Basin, Texas, USA",31.9999,-103.0000
Ovintiv Inc. (DE),Crude Petroleum Oils,"Anadarko Basin, Oklahoma, USA",35.5000,-98.0000
Ovintiv Inc. (DE),Crude Petroleum Oils,"Montney Formation, Alberta, Canada",56.0000,-120.0000
Ovintiv Inc. (DE),Natural Gas in Gaseous State,"Montney, British Columbia, Canada",56.5,-120.5
Ovintiv Inc. (DE),Natural Gas in Gaseous State,"Duvernay, Alberta, Canada",54.0,-116.0
Ovintiv Inc. (DE),Natural Gas in Gaseous State,"Anadarko Basin, Oklahoma, USA",35.0,-98.0
Ovintiv Inc. (DE),Natural Gas in Gaseous State,"Uinta Basin, Utah, USA",40.0,-110.0
"Texas Roadhouse, Inc.","Meat of bovine animals, fresh or chilled",None,None,None
"Texas Roadhouse, Inc.","Sausages and similar products of meat, meat offal or blood","Meat Processing Facility, Louisville, Kentucky",38.2527,-85.7585
Molson Coors Beverage Company,Beer made from malt,"Golden, Colorado, USA",39.7555,-105.2211
Molson Coors Beverage Company,Beer made from malt,"Milwaukee, Wisconsin, USA",43.0389,-87.9065
Molson Coors Beverage Company,Beer made from malt,"Trenton, Ohio, USA",39.4809,-84.4980
Molson Coors Beverage Company,Beer made from malt,"Albany, Georgia, USA",31.5785,-84.1557
Molson Coors Beverage Company,Beer made from malt,"Chippewa Falls, Wisconsin, USA",44.9366,-91.3920
Molson Coors Beverage Company,Beer made from malt,"Fort Worth, Texas, USA",32.7555,-97.3308
Molson Coors Beverage Company,Beer made from malt,"Toronto, Ontario, Canada",43.6532,-79.3832
Molson Coors Beverage Company,Beer made from malt,"Montreal, Quebec, Canada",45.5017,-73.5673
Molson Coors Beverage Company,Beer made from malt,"St. John's, Newfoundland and Labrador, Canada",47.5615,-52.7126
Molson Coors Beverage Company,Beer made from malt,"Moncton, New Brunswick, Canada",46.0878,-64.7782
Molson Coors Beverage Company,"Beverages, fermented (e.g., cider, perry, mead)","Milton, Ontario, Canada",43.518299,-79.877404
Molson Coors Beverage Company,"Beverages, fermented (e.g., cider, perry, mead)","Trenton, Ohio, USA",39.480892,-84.497162
Molson Coors Beverage Company,"Waters, including mineral and aerated, with added sugar","Milwaukee, Wisconsin, USA",43.0389,-87.9065
Molson Coors Beverage Company,"Waters, including mineral and aerated, with added sugar","Golden, Colorado, USA",39.7555,-105.2211
Molson Coors Beverage Company,"Waters, including mineral and aerated, with added sugar","Trenton, Ohio, USA",39.4809,-84.4597
Regal Rexnord Corporation,Electric Motors and Generators,"Fort Wayne, Indiana, USA",41.0793,-85.1394
Regal Rexnord Corporation,Electric Motors and Generators,"Juarez, Mexico",31.6904,-106.4245
Regal Rexnord Corporation,Electric Motors and Generators,"Monterrey, Mexico",25.6866,-100.3161
Regal Rexnord Corporation,Electric Motors and Generators,"Wausau, Wisconsin, USA",44.9591,-89.6301
Regal Rexnord Corporation,Electric Motors and Generators,"Springfield, Missouri, USA",37.2089,-93.2923
Regal Rexnord Corporation,Gears and Gearboxes,"Florence, Kentucky, USA",38.9989,-84.6266
Regal Rexnord Corporation,Gears and Gearboxes,"Wausau, Wisconsin, USA",44.9591,-89.6301
Regal Rexnord Corporation,Gears and Gearboxes,"Valinhos, São Paulo, Brazil",-22.9698,-46.9950
Regal Rexnord Corporation,Gears and Gearboxes,"Changzhou, Jiangsu, China",31.8107,119.9736
"Huntington Ingalls Industries, Inc.","Warships, other vessels for war","Newport News, Virginia, USA",37.0834,-76.4690
"Huntington Ingalls Industries, Inc.","Warships, other vessels for war","Pascagoula, Mississippi, USA",30.3658,-88.5561
"Huntington Ingalls Industries, Inc.",Tankers,"Pascagoula, Mississippi, USA",30.3654,-88.5561
"Huntington Ingalls Industries, Inc.",Other vessels for the transport of goods and people,"Pascagoula, Mississippi, USA",30.3658,-88.5561
"Huntington Ingalls Industries, Inc.",Other vessels for the transport of goods and people,"Newport News, Virginia, USA",36.9788,-76.4280
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Moorefield, West Virginia, USA",39.0938,-78.9714
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Guntersville, Alabama, USA",34.3581,-86.2944
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Mount Pleasant, Texas, USA",33.1568,-94.9688
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Sumter, South Carolina, USA",33.9204,-80.3415
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Nacogdoches, Texas, USA",31.6035,-94.6555
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Broadway, Virginia, USA",38.6107,-78.7986
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Athens, Georgia, USA",33.9519,-83.3576
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Canton, Georgia, USA",34.2368,-84.4908
Pilgrim's Pride Corporation,Fresh or chilled chicken cuts,"Douglas, Georgia, USA",31.5083,-82.8498
Pilgrim's Pride Corporation,Frozen chicken cuts,"Mount Pleasant, Texas, USA",33.1565,-94.9686
Pilgrim's Pride Corporation,Frozen chicken cuts,"Moorefield, West Virginia, USA",39.0607,-78.9714
Pilgrim's Pride Corporation,Frozen chicken cuts,"Russellville, Alabama, USA",34.5076,-87.7281
Pilgrim's Pride Corporation,Frozen chicken cuts,"Nacogdoches, Texas, USA",31.6035,-94.6555
Pilgrim's Pride Corporation,Prepared or preserved chicken meat,"Mt. Pleasant, Texas, USA",33.1603,-94.9686
Pilgrim's Pride Corporation,Prepared or preserved chicken meat,"Chattanooga, Tennessee, USA",35.0456,-85.3097
Pilgrim's Pride Corporation,Prepared or preserved chicken meat,"Waco, Texas, USA",31.5493,-97.1467
Pilgrim's Pride Corporation,Prepared or preserved chicken meat,"Moorefield, West Virginia, USA",39.0615,-78.9692
Pilgrim's Pride Corporation,Prepared or preserved chicken meat,"Broadway, Virginia, USA",38.6107,-78.7995
"Catalent, Inc.",Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Somerset, New Jersey, USA",40.5532,-74.5293
"Catalent, Inc.",Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Bloomington, Indiana, USA",39.1653,-86.5264
"Catalent, Inc.",Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Winchester, Kentucky, USA",37.9901,-84.1790
"Catalent, Inc.",Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Sainte-Foy-lès-Lyon, France",45.7271,4.7961
"Catalent, Inc.",Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Swindon, United Kingdom",51.5558,-1.7797
"Catalent, Inc.",Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Schorndorf, Germany",48.8054,9.5271
"Catalent, Inc.","Nucleic acids and their salts, other heterocyclic compounds","Morrisville, North Carolina, USA",35.8235,-78.8256
"Catalent, Inc.","Nucleic acids and their salts, other heterocyclic compounds","Brussels, Belgium",50.8503,4.3517
"Qorvo, Inc.",Monolithic Integrated Circuits,"Greensboro, North Carolina, USA",36.0726,-79.7920
"Qorvo, Inc.",Monolithic Integrated Circuits,"Richardson, Texas, USA",32.9482,-96.7297
"Qorvo, Inc.",Monolithic Integrated Circuits,"Hillsboro, Oregon, USA",45.5229,-122.9898
"Qorvo, Inc.",Other Electronic Integrated Circuits,"Greensboro, North Carolina, USA",36.0726,-79.7920
"Qorvo, Inc.",Other Electronic Integrated Circuits,"Bend, Oregon, USA",44.0582,-121.3153
"Qorvo, Inc.",Other Electronic Integrated Circuits,"Richardson, Texas, USA",32.9482,-96.7297
"Qorvo, Inc.",Other Electronic Integrated Circuits,"Hillsboro, Oregon, USA",45.5229,-122.9898
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Cleveland, Ohio, USA",41.4993,-81.6944
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Euclid, Ohio, USA",41.5931,-81.5268
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Toronto, Ontario, Canada",43.651070,-79.347015
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Reno, Nevada, USA",39.5296,-119.8138
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Belo Horizonte, Brazil",-19.9167,-43.9345
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Shanghai, China",31.2304,121.4737
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Chennai, India",13.0827,80.2707
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Kielce, Poland",50.8661,20.6286
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Rzeszów, Poland",50.0413,21.9990
"Lincoln Electric Holdings, Inc.",Arc Welding Equipment,"Madrid, Spain",40.4168,-3.7038
"Lincoln Electric Holdings, Inc.","Cored Wire of Base Metal, for Electric Arc-Welding","Cleveland, Ohio, USA",41.4822,-81.6697
"Lincoln Electric Holdings, Inc.","Cored Wire of Base Metal, for Electric Arc-Welding","Toronto, Ontario, Canada",43.6511,-79.3835
"Lincoln Electric Holdings, Inc.","Cored Wire of Base Metal, for Electric Arc-Welding","Reno, Nevada, USA",39.5296,-119.8138
"Lincoln Electric Holdings, Inc.","Cored Wire of Base Metal, for Electric Arc-Welding","Sheffield, England, UK",53.3811,-1.4701
"Lincoln Electric Holdings, Inc.","Cored Wire of Base Metal, for Electric Arc-Welding","Bielsko-Biala, Poland",49.8225,19.0444
"Lincoln Electric Holdings, Inc.",Other Welding Apparatus,"Cleveland, Ohio, USA",41.4822,-81.6697
"Lincoln Electric Holdings, Inc.",Other Welding Apparatus,"Reno, Nevada, USA",39.5296,-119.8138
"Lincoln Electric Holdings, Inc.",Other Welding Apparatus,"Toronto, Ontario, Canada",43.6511,-79.3470
"Lincoln Electric Holdings, Inc.",Other Welding Apparatus,"Biel, Switzerland",47.1361,7.2469
"Lincoln Electric Holdings, Inc.",Other Welding Apparatus,"Chennai, India",13.0827,80.2707
LKQ Corporation,"Drive-axles with differential, whether or not provided with other transmission components","Brunswick, Georgia, USA",31.1499,-81.4915
LKQ Corporation,"Drive-axles with differential, whether or not provided with other transmission components","Alsip, Illinois, USA",41.6681,-87.7387
LKQ Corporation,"Drive-axles with differential, whether or not provided with other transmission components","Montréal, Quebec, Canada",45.5017,-73.5673
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Olympia, Washington, USA",47.0379,-122.9007
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Lawrence, Kansas, USA",38.9717,-95.2353
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","La Crosse, Wisconsin, USA",43.8014,-91.2396
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Owatonna, Minnesota, USA",44.0838,-93.2260
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Winchester, Virginia, USA",39.1857,-78.1633
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Northfield, Illinois, USA",42.1003,-87.7803
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Toronto, Ontario, Canada",43.6532,-79.3832
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Seville, Spain",37.3886,-5.9823
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Wigan, United Kingdom",53.5450,-2.6379
"Crown Holdings, Inc.","Cans, iron or steel, for food and drink","Bergen op Zoom, Netherlands",51.4950,4.2875
"Crown Holdings, Inc.",Aluminum containers for compressed or liquefied gas,"Aurora, Illinois, USA",41.7606,-88.3201
"Crown Holdings, Inc.",Aluminum containers for compressed or liquefied gas,"Olympia, Washington, USA",47.0379,-122.9007
Ralph Lauren Corporation,"Women's or girls' trousers, bib and brace overalls, breeches and shorts, of cotton","High Point, North Carolina, USA",35.9557,-80.0053
Ralph Lauren Corporation,"Women's or girls' trousers, bib and brace overalls, breeches and shorts, of cotton","Hong Kong, China",22.3193,114.1694
Ralph Lauren Corporation,"Women's or girls' trousers, bib and brace overalls, breeches and shorts, of cotton","Dongguan, Guangdong, China",23.0205,113.7518
Ralph Lauren Corporation,"Women's or girls' trousers, bib and brace overalls, breeches and shorts, of cotton","Ho Chi Minh City, Vietnam",10.762622,106.660172
Ralph Lauren Corporation,"Women's or girls' trousers, bib and brace overalls, breeches and shorts, of cotton","Bangalore, Karnataka, India",12.9716,77.5946
Ralph Lauren Corporation,"Handbags, whether or not with shoulder strap, including those without handle, with outer surface of leather","Florence, Italy",43.7696,11.2558
Ralph Lauren Corporation,"Handbags, whether or not with shoulder strap, including those without handle, with outer surface of leather","Hong Kong, China",22.3193,114.1694
Ralph Lauren Corporation,"Handbags, whether or not with shoulder strap, including those without handle, with outer surface of leather","Los Angeles, California, USA",34.0522,-118.2437
Albemarle Corporation,Lithium Oxide and Hydroxide,"Silver Peak, Nevada, USA",37.7644,-117.6347
Albemarle Corporation,Lithium Oxide and Hydroxide,"Kings Mountain, North Carolina, USA",35.2454,-81.3412
Albemarle Corporation,Lithium Oxide and Hydroxide,"Kemerton, Western Australia, Australia",-33.2732,115.7415
Albemarle Corporation,Lithium Oxide and Hydroxide,"Antofagasta, Chile",-23.6500,-70.4000
Albemarle Corporation,Lithium Oxide and Hydroxide,"La Negra, Chile",-23.7899,-70.2467
Albemarle Corporation,Catalysts,"Bayport, Texas, USA",29.6561,-95.0089
Albemarle Corporation,Catalysts,"Pasadena, Texas, USA",29.6911,-95.2091
Albemarle Corporation,Catalysts,"Amsterdam, Netherlands",52.377956,4.897070
Albemarle Corporation,Bromine Compounds,"Magnolia, Arkansas, USA",33.2671,-93.2399
Albemarle Corporation,Bromine Compounds,"Antwerp, Belgium",51.2194,4.4025
Albemarle Corporation,Bromine Compounds,"Safaga, Egypt",26.7507,33.9368
Albemarle Corporation,Bromine Compounds,"Clear Lake, Texas, USA",29.5619,-95.0900
Albemarle Corporation,Lithium Carbonate,"Salar de Atacama, Chile",-23.2997,-68.4028
Albemarle Corporation,Lithium Carbonate,"Silver Peak, Nevada, USA",38.0255,-117.6340
Products,Sausages and similar products,"Chicago, IL",41.8781,-87.6298
Products,Sausages and similar products,"Milwaukee, WI",43.0389,-87.9065
Products,Sausages and similar products,"Kansas City, MO",39.0997,-94.5786
APA Corporation,Crude Oil,"Permian Basin, Texas, USA",31.4317,-103.2232
APA Corporation,Crude Oil,"Eagle Ford Shale, Texas, USA",28.3036,-98.1243
APA Corporation,Crude Oil,"North Sea, United Kingdom",57.0000,1.0000
APA Corporation,Crude Oil,Egypt Western Desert,29.0000,27.0000
APA Corporation,Crude Oil,Suriname Block 58,6.0000,-55.0000
APA Corporation,Natural Gas,"Permian Basin, Texas, USA","31.431,",-103.527
APA Corporation,Natural Gas,"Eagle Ford Shale, Texas, USA",28.440,-98.125
APA Corporation,Natural Gas,"North Sea, United Kingdom",58.000,1.000
APA Corporation,Natural Gas,"Alpine High, Delaware Basin, USA",31.300,-103.600
APA Corporation,Natural Gas,"Suriname Block 58, Offshore Suriname",7.200,-55.900
APA Corporation,Light Oils and Preparations,"Permian Basin, United States",31.0419,-102.0710
APA Corporation,Light Oils and Preparations,"North Sea, United Kingdom",58.0000,1.0000
APA Corporation,Light Oils and Preparations,Egypt's Western Desert,29.5000,27.0000
Onto Innovation Inc.,Optical Semiconductor Inspection Equipment,"Wilmington, Massachusetts, USA",42.5584,-71.1603
Onto Innovation Inc.,Optical Semiconductor Inspection Equipment,"Milpitas, California, USA",37.4323,-121.8996
"Skechers U.S.A., Inc.",Sports footwear with rubber or plastic outer soles and textile uppers,"Dongguan, China",23.0205,113.7518
"Skechers U.S.A., Inc.",Sports footwear with rubber or plastic outer soles and textile uppers,"Ho Chi Minh City, Vietnam",10.8231,106.6297
"Skechers U.S.A., Inc.",Sports footwear with rubber or plastic outer soles and textile uppers,"Jakarta, Indonesia",-6.2088,106.8456
"Skechers U.S.A., Inc.","Footwear with outer soles of rubber, plastics or composition leather and uppers of leather",Vietnam,14.0583,108.2772
"Skechers U.S.A., Inc.","Footwear with outer soles of rubber, plastics or composition leather and uppers of leather",China,35.8617,104.1954
"Skechers U.S.A., Inc.","Footwear with outer soles of rubber, plastics or composition leather and uppers of leather",Indonesia,-0.7893,113.9213
"Skechers U.S.A., Inc.",Footwear with outer soles and uppers of rubber or plastics,"Dongguan, China",23.0205,113.7518
"Skechers U.S.A., Inc.",Footwear with outer soles and uppers of rubber or plastics,"Ho Chi Minh City, Vietnam",10.8231,106.6297
"Skechers U.S.A., Inc.",Footwear with outer soles and uppers of rubber or plastics,"Bangkok, Thailand",13.7563,100.5018
"Skechers U.S.A., Inc.",Footwear with outer soles and uppers of rubber or plastics,"Port Angeles, Philippines",14.5995,120.9842
"Sprouts Farmers Market, Inc.","Peppers, fresh or chilled","Phoenix, Arizona",33.4484,-112.0740
"Sprouts Farmers Market, Inc.","Peppers, fresh or chilled","Glendale, Arizona",33.5387,-112.1860
"Sprouts Farmers Market, Inc.","Peppers, fresh or chilled","Gilbert, Arizona",33.3528,-111.7890
"Sprouts Farmers Market, Inc.","Apples, fresh","Yakima Valley, Washington",46.6021,-120.5059
"Sprouts Farmers Market, Inc.","Apples, fresh","San Joaquin Valley, California",36.6097,-119.5996
TD SYNNEX Corporation,"Portable automatic data processing machines, weighing not more than 10 kg, consisting of at least a central processing unit, a keyboard, and a display","Fremont, California, USA",37.5485,-121.9886
TD SYNNEX Corporation,"Portable automatic data processing machines, weighing not more than 10 kg, consisting of at least a central processing unit, a keyboard, and a display","Clearwater, Florida, USA",27.9659,-82.8001
TD SYNNEX Corporation,"Portable automatic data processing machines, weighing not more than 10 kg, consisting of at least a central processing unit, a keyboard, and a display","Greenville, South Carolina, USA",34.8514,-82.3985
"Charles River Laboratories International, Inc.",Vaccines for veterinary medicine,"Ballina, Ireland",54.1145,-9.1551
Bruker Corporation,"Instruments and apparatus for physical or chemical analysis (e.g., spectrometers, gas or smoke analysis apparatus)","Billerica, Massachusetts, USA",42.5584,-71.2689
