Product Name,Location,Latitude,Longitude
Other chemical products,"Dow Chemical, Freeport, Texas, USA",28.9496,-95.3436
Other chemical products,"DuPont, Wilmington, Delaware, USA",39.7391,-75.5398
Other chemical products,"SABIC, Jubail, Saudi Arabia",27.0046,49.6601
Other chemical products,"Mitsubishi Chemical, Tokyo, Japan",35.6895,139.6917
Steel parts,"Gary Works, Gary, Indiana, USA",41.5934,-87.3371
Steel parts,"Jamshedpur Steel Plant, Jamshedpur, India",22.8046,86.2029
Steel parts,"Pohang Steelworks, Pohang, South Korea",36.034,129.365
Steel parts,"Hamilton Works, Hamilton, Ontario, Canada",43.2609,-79.8653
Steel parts,"Baosteel Group, Shanghai, China",31.2304,121.4737
Electronic integrated circuits,"Hsinchu Science Park, Taiwan",24.7849,121
Electronic integrated circuits,"Silicon Valley, California, USA",37.3875,-122.0575
Electronic integrated circuits,"Dresden, Germany",51.0504,13.7373
Electronic integrated circuits,"Bangalore, India",12.9716,77.5946
Electronic integrated circuits,"Shenzhen, China",22.5431,114.0579
"Mountings, fittings and similar articles","Neenah, Wisconsin, USA",44.1858,-88.4626
"Mountings, fittings and similar articles","Düsseldorf, Germany",51.2277,6.7735
"Mountings, fittings and similar articles","Tainan, Taiwan",22.9999,120.227
"Mountings, fittings and similar articles","Tokyo, Japan",35.6895,139.6917
"Mountings, fittings and similar articles","Bangalore, India",12.9716,77.5946
Other catalysts and catalytic preparations,"BASF Catalysts LLC, Iselin, New Jersey, USA",40.5565,-74.3283
Other catalysts and catalytic preparations,"Johnson Matthey Catalysts, Royston, Hertfordshire, UK",52.0465,-0.0337
Other catalysts and catalytic preparations,"Clariant Catalysts, Louisville, Kentucky, USA",38.2542,-85.7594
Other catalysts and catalytic preparations,"Evonik Catalysts India Pvt. Ltd., Dombivli, Maharashtra, India",19.2165,73.0833
Other catalysts and catalytic preparations,"Umicore Precious Metals Chemistry, Hanau, Germany",50.1347,8.9243
"Tubes, pipes and hoses of vulcanized rubber","Akron, Ohio, USA",41.0814,-81.519
"Tubes, pipes and hoses of vulcanized rubber","Hanover, Germany",52.3759,9.732
"Tubes, pipes and hoses of vulcanized rubber","Shanghai, China",31.2304,121.4737
"Tubes, pipes and hoses of vulcanized rubber","Pune, Maharashtra, India",18.5204,73.8567
"Tubes, pipes and hoses of vulcanized rubber","Tijuana, Baja California, Mexico",32.5149,-117.0382
"Flat-rolled products of iron or non-alloy steel, in coils, not further worked than hot-rolled","U.S. Steel Great Lakes Works, Ecorse, Michigan, USA",42.2441,-83.1413
"Flat-rolled products of iron or non-alloy steel, in coils, not further worked than hot-rolled","ArcelorMittal Dofasco, Hamilton, Ontario, Canada",43.2634,-79.8541
"Flat-rolled products of iron or non-alloy steel, in coils, not further worked than hot-rolled","Tata Steel, Jamshedpur, Jharkhand, India",22.8046,86.2029
"Flat-rolled products of iron or non-alloy steel, in coils, not further worked than hot-rolled","Nippon Steel Corporation, Kimitsu, Chiba, Japan",35.3136,139.8928
"Flat-rolled products of iron or non-alloy steel, in coils, not further worked than hot-rolled","POSCO Pohang Works, Pohang, Gyeongsangbuk-do, South Korea",36.019,129.3435
Butt welding fittings for pipes and tubes of iron or steel,"Monterrey, Mexico",25.6866,-100.3161
Butt welding fittings for pipes and tubes of iron or steel,"Houston, Texas, USA",29.7604,-95.3698
Butt welding fittings for pipes and tubes of iron or steel,"Pune, India",18.5204,73.8567
Butt welding fittings for pipes and tubes of iron or steel,"Dusseldorf, Germany",51.2277,6.7735
Butt welding fittings for pipes and tubes of iron or steel,"Seoul, South Korea",37.5665,126.978
"Coffee, Not Roasted, Not Decaffeinated","Addis Ababa, Ethiopia",9.03,38.74
"Coffee, Not Roasted, Not Decaffeinated","Bogotá, Colombia",4.71,-74.07
"Coffee, Not Roasted, Not Decaffeinated","Nairobi, Kenya",-1.29,36.82
"Coffee, Not Roasted, Not Decaffeinated","Ho Chi Minh City, Vietnam",10.82,106.63
"Coffee, Not Roasted, Not Decaffeinated","São Paulo, Brazil",-23.55,-46.63
Dryers for Agricultural Products,"Bühler Group, Uzwil, Switzerland",47.4419,9.1378
Dryers for Agricultural Products,"AG Growth International, Winnipeg, Canada",49.8951,-97.1384
Dryers for Agricultural Products,"Cimbria, Thisted, Denmark",56.9558,8.6947
Dryers for Agricultural Products,"Mecmar S.p.A, Montecchio Precalcino, Italy",45.6833,11.5167
Dryers for Agricultural Products,"PETKUS Technologie GmbH, Wutha-Farnroda, Germany",50.95,10.3667
"Flour, Meal and Powder of the Products of Chapter 8","Fresno, California, USA",36.7468,-119.7726
"Flour, Meal and Powder of the Products of Chapter 8","Ho Chi Minh City, Vietnam",10.8231,106.6297
"Flour, Meal and Powder of the Products of Chapter 8","São Paulo, Brazil",-23.5505,-46.6333
"Flour, Meal and Powder of the Products of Chapter 8","Mumbai, India",19.076,72.8777
"Flour, Meal and Powder of the Products of Chapter 8","Hamburg, Germany",53.5511,9.9937
Malt,"Shakopee, Minnesota, USA",44.798,-93.5269
Malt,"Great Falls, Montana, USA",47.4942,-111.2833
Malt,"Burton upon Trent, Staffordshire, England",52.8065,-1.6362
Malt,"Vikingstad, Sweden",58.3833,15.4167
Malt,"Mechelen, Belgium",51.0258,4.4777
Malt,"Hughenden Valley, England",51.6733,-0.7392
"Hop cones, fresh or dried","Yakima Valley, Washington, USA",46.6021,-120.5059
"Hop cones, fresh or dried","Hallertau, Bavaria, Germany",48.64,11.75
"Hop cones, fresh or dried","Kent, England, UK",51.2787,0.5212
"Hop cones, fresh or dried","Nelson, New Zealand",-41.2706,173.284
"Hop cones, fresh or dried","Žatec, Czech Republic",50.3271,13.5457
Undenatured ethyl alcohol,"Archer Daniels Midland Company, Decatur, Illinois, USA",39.8597,-88.9275
Undenatured ethyl alcohol,"POET Biorefining, Emmetsburg, Iowa, USA",43.1125,-94.6759
Undenatured ethyl alcohol,"Valero Renewable Fuels, Albert City, Iowa, USA",42.7791,-94.9491
Undenatured ethyl alcohol,"Green Plains Inc., Shenandoah, Iowa, USA",40.765,-95.3722
Undenatured ethyl alcohol,"Tereos, Origny-Sainte-Benoite, France",49.8004,3.4226
Precious metal ores and concentrates,"Grasberg Mine, Papua, Indonesia",-4.053,137.1141
Precious metal ores and concentrates,"Muruntau Mine, Navoi Region, Uzbekistan",41.482,64.603
Precious metal ores and concentrates,"Carlin Trend, Nevada, USA",40.975,-116.7918
Precious metal ores and concentrates,"Yanacocha Mine, Cajamarca, Peru",-6.95,-78.5
Precious metal ores and concentrates,"Olympic Dam, South Australia, Australia",-30.485,136.879
Supported catalysts with precious metal or precious metal compounds,"BASF SE, Ludwigshafen, Germany",49.48,8.4333
Supported catalysts with precious metal or precious metal compounds,"Johnson Matthey, Royston, United Kingdom",52.045,-0.027
Supported catalysts with precious metal or precious metal compounds,"Umicore, Hoboken, Belgium",51.1784,4.3488
Supported catalysts with precious metal or precious metal compounds,"W.R. Grace & Co., Columbia, Maryland, USA",39.2037,-76.861
Supported catalysts with precious metal or precious metal compounds,"Clariant, Heufeld, Germany",47.877,11.883
Ferro-alloys; ferro-chromium,"Middelburg, South Africa",-25.7751,29.4648
Ferro-alloys; ferro-chromium,"Jajpur, Odisha, India",20.8486,86.3377
Ferro-alloys; ferro-chromium,"Moerdijk, Netherlands",51.6991,4.5033
Ferro-alloys; ferro-chromium,"Beihai, Guangxi, China",21.4812,109.12
Ferro-alloys; ferro-chromium,"Kramatorsk, Ukraine",48.7381,37.5843
Aromatic Hydrocarbons,"BASF SE, Ludwigshafen, Germany",49.481,8.4452
Aromatic Hydrocarbons,"ExxonMobil Chemical Plant, Baytown, Texas, USA",29.7555,-94.9647
Aromatic Hydrocarbons,"Reliance Industries Limited, Jamnagar, India",22.3342,69.6836
Aromatic Hydrocarbons,"SABIC, Al Jubail, Saudi Arabia",27.0018,49.6601
Aromatic Hydrocarbons,"Formosa Plastics Corporation, Mailiao, Taiwan",23.7894,120.2329
Electronic integrated circuits,"Intel Corporation, Chandler, Arizona, USA",33.3062,-111.8413
Electronic integrated circuits,"Samsung Electronics, Hwaseong, South Korea",37.206,126.8343
Electronic integrated circuits,"Taiwan Semiconductor Manufacturing Company (TSMC), Hsinchu, Taiwan",24.7954,120.9938
Electronic integrated circuits,"GlobalFoundries, Malta, New York, USA",42.9824,-73.79
Electronic integrated circuits,"Micron Technology, Boise, Idaho, USA",43.615,-116.2023
"Polysulphides, polysulphones","Solvay Specialty Polymers USA, LLC, Alpharetta, Georgia, USA",34.069,-84.2724
"Polysulphides, polysulphones","BASF SE, Ludwigshafen, Germany",49.481,8.4464
"Polysulphides, polysulphones","Sumitomo Chemical Co., Ltd., Osaka, Japan",34.6863,135.5197
"Polysulphides, polysulphones","Chevron Phillips Chemical Company LP, Baytown, Texas, USA",29.7752,-94.9774
"Polysulphides, polysulphones","Evonik Industries AG, Marl, Germany",51.6628,7.12
p-Xylene,"Baytown, Texas, USA",29.7355,-94.9774
p-Xylene,"Geismar, Louisiana, USA",30.208,-91.0069
p-Xylene,"Jurong Island, Singapore",1.2765,103.7075
p-Xylene,"Yeosu, South Korea",34.7604,127.6622
p-Xylene,"Ningbo, China",29.8683,121.544
Articles of bedding and similar furnishing,"Tempur Sealy International, Lexington, Kentucky, USA",38.0395,-84.5016
Articles of bedding and similar furnishing,"Serta Simmons Bedding, Doraville, Georgia, USA",33.9024,-84.2832
Articles of bedding and similar furnishing,"Sleep Number Corporation, Minneapolis, Minnesota, USA",44.9778,-93.265
Articles of bedding and similar furnishing,"Hästens, Köping, Sweden",59.5142,15.9928
Articles of bedding and similar furnishing,"IKEA, Älmhult, Sweden",56.551,14.137
Articles of Bedding and Similar Furnishings,"High Point, North Carolina, USA",35.9557,-80.0053
Articles of Bedding and Similar Furnishings,"Pune, Maharashtra, India",18.5204,73.8567
Articles of Bedding and Similar Furnishings,"Jakarta, Indonesia",-6.2088,106.8456
Articles of Bedding and Similar Furnishings,"Guangzhou, Guangdong, China",23.1291,113.2644
Articles of Bedding and Similar Furnishings,"Istanbul, Turkey",41.0082,28.9784
Knitted or Crocheted Fabrics of Cotton,"Tiruppur, Tamil Nadu, India",11.1085,77.3411
Knitted or Crocheted Fabrics of Cotton,"Dhaka, Bangladesh",23.8103,90.4125
Knitted or Crocheted Fabrics of Cotton,"Guangzhou, Guangdong, China",23.1291,113.2644
Knitted or Crocheted Fabrics of Cotton,"Istanbul, Turkey",41.0082,28.9784
Knitted or Crocheted Fabrics of Cotton,"Los Angeles, California, USA",34.0522,-118.2437
Electronic integrated circuits,"Hsinchu Science Park, Hsinchu, Taiwan",24.7968,120.9969
Electronic integrated circuits,"Silicon Valley, California, USA",37.3875,-122.0575
Electronic integrated circuits,"Dresden, Saxony, Germany",51.0504,13.7373
Electronic integrated circuits,"Kyoto, Japan",35.0116,135.7681
Electronic integrated circuits,"Shenzhen, Guangdong, China",22.5431,114.0579
Rattan Production,"Rattan Production Unit, Kalimantan, Indonesia",-0.589724,113.916033
Rattan Production,"Rattan Processing Facility, Cebu, Philippines",10.315699,123.885437
Rattan Production,"Rattan Manufacturing Plant, Ho Chi Minh City, Vietnam",10.77653,106.700981
Rattan Production,"Rattan Warehouse, Bangkok, Thailand",13.756331,100.501765
Wood charcoal,"Tennessee, USA",35.5175,-86.5804
Wood charcoal,"KwaZulu-Natal, South Africa",-29.6006,30.3794
Wood charcoal,"Mato Grosso do Sul, Brazil",-20.7722,-54.7852
Wood charcoal,"Riau, Indonesia",0.2933,101.7068
Magnetrons,"Amana, Iowa, USA",41.8006,-91.8705
Magnetrons,"Kaiserslautern, Germany",49.4401,7.7491
Magnetrons,"Suwon, South Korea",37.2636,127.0286
Magnetrons,"Nagaokakyo, Kyoto, Japan",34.9241,135.7001
Magnetrons,"Foshan, Guangdong, China",23.0215,113.1214
Sheets or plates of polarising material,"Sumika Electronic Materials, Phoenix, Arizona, USA",33.4484,-112.074
Sheets or plates of polarising material,"Nitto Denko Corporation, Osaka, Japan",34.6937,135.5022
Sheets or plates of polarising material,"LG Chem, Cheongju, South Korea",36.6424,127.489
Sheets or plates of polarising material,"3M Company, St. Paul, Minnesota, USA",44.9537,-93.09
Sheets or plates of polarising material,"BenQ Materials Corporation, Taoyuan City, Taiwan",25.033,121.5654
Ammonium Dihydrogenorthophosphate,"BASF SE, Ludwigshafen, Germany",49.4875,8.466
Ammonium Dihydrogenorthophosphate,"Solvay S.A., Brussels, Belgium",50.8503,4.3517
Ammonium Dihydrogenorthophosphate,"The Mosaic Company, Tampa, Florida, USA",27.9506,-82.4572
Ammonium Dihydrogenorthophosphate,"Nutrien Ltd., Saskatoon, Saskatchewan, Canada",52.1332,-106.67
Ammonium Dihydrogenorthophosphate,"Yara International ASA, Oslo, Norway",59.9139,10.7522
"Mineral or Chemical Fertilizers Containing the Three Fertilizing Elements Nitrogen, Phosphorus, and Potassium","Brunswick, Georgia, USA",31.1499,-81.4915
"Mineral or Chemical Fertilizers Containing the Three Fertilizing Elements Nitrogen, Phosphorus, and Potassium","Linares, Chile",-35.8467,-71.6019
"Mineral or Chemical Fertilizers Containing the Three Fertilizing Elements Nitrogen, Phosphorus, and Potassium","Ufa, Russia",54.7388,55.9721
"Mineral or Chemical Fertilizers Containing the Three Fertilizing Elements Nitrogen, Phosphorus, and Potassium","Tessenderlo, Belgium",51.0656,5.0884
"Mineral or Chemical Fertilizers Containing the Three Fertilizing Elements Nitrogen, Phosphorus, and Potassium","Secunda, South Africa",-26.5333,29.1667
Phosphoric Acid,"Aurora, North Carolina, USA - Nutrien",35.2992,-76.9275
Phosphoric Acid,"Geismar, Louisiana, USA - PCS Nitrogen",30.1861,-91.0051
Phosphoric Acid,"Jorf Lasfar, Morocco - OCP Group",33.1507,-8.6285
Phosphoric Acid,"Paradeep, Odisha, India - Paradeep Phosphates Limited",20.3206,86.6186
Phosphoric Acid,"Safi, Morocco - OCP Group",32.3208,-9.2333
Raw Phosphate,"Gafsa, Tunisia",34.425,8.7842
Raw Phosphate,"Khouribga, Morocco",32.8805,-6.9271
Raw Phosphate,"Bou Craa, Western Sahara",26.2819,-12.8492
Raw Phosphate,"Tampa, Florida, USA",27.9506,-82.4572
Raw Phosphate,"Aurora, North Carolina, USA",35.2998,-76.7888
Raw Phosphate,"Ma'aden Phosphate Company, Al Jalamid, Saudi Arabia",31.1386,38.2792
Raw Phosphate,"Siilinjärvi, Finland",63.0973,27.6578
Raw Phosphate,"Toliara, Madagascar",-23.3543,43.6849
Double salts and mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,"BASF SE, Ludwigshafen, Germany",49.481,8.4338
Double salts and mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,"Yara International, Porsgrunn, Norway",59.1365,9.6587
Double salts and mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,"OCI Nitrogen, Geleen, Netherlands",50.9731,5.8265
Double salts and mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,"CF Industries, Donaldsonville, Louisiana, USA",30.108,-90.9963
Double salts and mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,"EuroChem Group, Antwerp, Belgium",51.2608,4.3453
Sodium nitrate,"Pedro de Valdivia, Chile",-22.344167,-69.894167
Sodium nitrate,"Mekele, Ethiopia",13.4975,39.4753
Sodium nitrate,"Copenhagen, Denmark",55.6761,12.5683
"Paper or paperboard labels of all kinds, printed","Santiago, Chile",-33.4489,-70.6693
"Paper or paperboard labels of all kinds, printed","Mumbai, India",19.076,72.8777
"Paper or paperboard labels of all kinds, printed","Guangzhou, China",23.1291,113.2644
"Paper or paperboard labels of all kinds, printed","Nashville, Tennessee, USA",36.1627,-86.7816
"Paper or paperboard labels of all kinds, printed","Berlin, Germany",52.52,13.405
Uncoated paper and paperboard,"Stevens Point, Wisconsin, USA",44.5236,-89.5746
Uncoated paper and paperboard,"Madison, Maine, USA",44.7956,-69.8789
Uncoated paper and paperboard,"Brampton, Ontario, Canada",43.7315,-79.7624
Uncoated paper and paperboard,"Syktyvkar, Russia",61.6685,50.8352
Uncoated paper and paperboard,"Kostrzyn nad Odrą, Poland",52.5889,14.6486
"Toilet or facial tissue stock, towel or napkin stock and similar paper","Green Bay, Wisconsin, USA",44.5192,-88.0198
"Toilet or facial tissue stock, towel or napkin stock and similar paper","Svetogorsk, Russia",61.1078,28.8712
"Toilet or facial tissue stock, towel or napkin stock and similar paper","Pontefract, England, UK",53.6915,-1.3437
"Toilet or facial tissue stock, towel or napkin stock and similar paper","Lora del Río, Spain",37.6591,-5.5275
"Toilet or facial tissue stock, towel or napkin stock and similar paper","Kawerau, New Zealand",-38.0986,176.7013
"Folding Cartons, Boxes and Cases of Non-corrugated Paper or Paperboard","Louisville, Kentucky, USA",38.2527,-85.7585
"Folding Cartons, Boxes and Cases of Non-corrugated Paper or Paperboard","Toronto, Ontario, Canada",43.65107,-79.347015
"Folding Cartons, Boxes and Cases of Non-corrugated Paper or Paperboard","Dublin, Ireland",53.349805,-6.26031
"Folding Cartons, Boxes and Cases of Non-corrugated Paper or Paperboard","Mumbai, Maharashtra, India",19.076,72.8777
"Folding Cartons, Boxes and Cases of Non-corrugated Paper or Paperboard","Shanghai, China",31.2304,121.4737
Polyacetals,"Delaware City, Delaware, USA",39.5771,-75.5977
Polyacetals,"Tarrazu, Costa Rica",9.6684,-84.0152
Polyacetals,"Frankfurt, Germany",50.1109,8.6821
Polyacetals,"Ulsan, South Korea",35.5384,129.3114
Polyacetals,"Shanghai, China",31.2304,121.4737
"Polyethylene Terephthalate, Non-cellular, Not Reinforced","Decatur, Alabama, USA",34.6059,-86.9833
"Polyethylene Terephthalate, Non-cellular, Not Reinforced","Kuantan, Malaysia",3.757,103.7618
"Polyethylene Terephthalate, Non-cellular, Not Reinforced","Wilton, United Kingdom",54.5941,-1.1156
"Polyethylene Terephthalate, Non-cellular, Not Reinforced","Suzhou, China",31.2989,120.5853
"Polyethylene Terephthalate, Non-cellular, Not Reinforced","Rotterdam, Netherlands",51.9225,4.4792
"Printing Ink, Other","St. Charles, Illinois, USA",41.9142,-88.3087
"Printing Ink, Other","Cincinnati, Ohio, USA",39.1031,-84.512
"Printing Ink, Other","Plymouth, Michigan, USA",42.3714,-83.4702
"Printing Ink, Other","Maastricht, Netherlands",50.8514,5.691
"Printing Ink, Other","Tokyo, Japan",35.6895,139.6917
"Chemical Wood Pulp, Soda or Sulfate, Unbleached","International Paper - Eastover Mill, Eastover, South Carolina, USA",33.8784,-80.6987
"Chemical Wood Pulp, Soda or Sulfate, Unbleached","Georgia-Pacific - Brewton Mill, Brewton, Alabama, USA",31.1165,-87.0728
"Chemical Wood Pulp, Soda or Sulfate, Unbleached","WestRock - Demopolis Mill, Demopolis, Alabama, USA",32.5168,-87.8565
"Chemical Wood Pulp, Soda or Sulfate, Unbleached","UPM - Kaukas Mill, Lappeenranta, Finland",61.058,28.1874
"Chemical Wood Pulp, Soda or Sulfate, Unbleached","Stora Enso - Skoghall Mill, Skoghall, Sweden",59.3333,13.4667
"Polymers of Ethylene, in Primary Forms","Freeport, Texas, USA",28.9659,-95.356
"Polymers of Ethylene, in Primary Forms","Antwerp, Belgium",51.2194,4.4025
"Polymers of Ethylene, in Primary Forms","Ludwigshafen, Germany",49.4774,8.4452
"Polymers of Ethylene, in Primary Forms","Al-Jubail, Saudi Arabia",27.0004,49.6601
"Polymers of Ethylene, in Primary Forms","Ningbo, China",29.8683,121.543
"Paper and Paperboard, Not Containing Fibres Obtained by a Mechanical Process, Other, Weighing 40 g/m² or More but Not More than 150 g/m²","Stora Enso Oulu Mill, Oulu, Finland",65.0121,25.4651
"Paper and Paperboard, Not Containing Fibres Obtained by a Mechanical Process, Other, Weighing 40 g/m² or More but Not More than 150 g/m²","UPM-Kymmene Rauma Mill, Rauma, Finland",61.1211,21.5059
"Paper and Paperboard, Not Containing Fibres Obtained by a Mechanical Process, Other, Weighing 40 g/m² or More but Not More than 150 g/m²","Mondi Neusiedler, Hausmening, Austria",48.1333,14.88
"Paper and Paperboard, Not Containing Fibres Obtained by a Mechanical Process, Other, Weighing 40 g/m² or More but Not More than 150 g/m²","International Paper, Svetogorsk, Russia",61.1085,28.8798
"Paper and Paperboard, Not Containing Fibres Obtained by a Mechanical Process, Other, Weighing 40 g/m² or More but Not More than 150 g/m²","Nippon Paper Industries, Kushiro Mill, Kushiro, Japan",42.9864,144.3812
"Instant Print Film in the Flat, Sensitised, Unexposed, with Any Side Exceeding 255 mm","Polaroid Originals, Enschede, Netherlands",52.2215,6.8937
"Instant Print Film in the Flat, Sensitised, Unexposed, with Any Side Exceeding 255 mm","Fujifilm Corporation, Ashigara Factory, Kanagawa, Japan",35.3281,139.2538
"Instant Print Film in the Flat, Sensitised, Unexposed, with Any Side Exceeding 255 mm","Impossible Project, Monheim am Rhein, Germany",51.0914,6.8922
Penicillins and their derivatives,"Vapi, Gujarat, India",20.3899,72.9106
Penicillins and their derivatives,"Kalamassery, Kerala, India",10.0566,76.3318
Penicillins and their derivatives,"Suzhou, Jiangsu, China",31.2989,120.5853
Penicillins and their derivatives,"Kalamazoo, Michigan, USA",42.2917,-85.5872
Penicillins and their derivatives,"Ingolstadt, Bavaria, Germany",48.7665,11.4257
Stainless Steel Fittings,"Swagelok Company, Solon, Ohio, USA",41.3895,-81.4404
Stainless Steel Fittings,"Parker Hannifin, Cleveland, Ohio, USA",41.4993,-81.6944
Stainless Steel Fittings,"Brennan Industries, Inc., Solon, Ohio, USA",41.3895,-81.4404
Stainless Steel Fittings,"Hy-Lok USA, Huntsville, Alabama, USA",34.7304,-86.5861
Stainless Steel Fittings,"DK-Lok USA, Mobile, Alabama, USA",30.6954,-88.0399
Electronic integrated circuits,"Hsinchu Science Park, Taiwan",24.7965,120.9975
Electronic integrated circuits,"Santa Clara, California, USA",37.3541,-121.9552
Electronic integrated circuits,"Dresden, Germany",51.0504,13.7373
Electronic integrated circuits,"Kyoto, Japan",35.0116,135.7681
Electronic integrated circuits,"Bangalore, India",12.9716,77.5946
"Parts for Taps, Cocks, and Valves","Charlotte, North Carolina, USA",35.2271,-80.8431
"Parts for Taps, Cocks, and Valves","Nagoya, Aichi Prefecture, Japan",35.1815,136.9066
"Parts for Taps, Cocks, and Valves","Shanghai, China",31.2304,121.4737
"Parts for Taps, Cocks, and Valves","Pune, Maharashtra, India",18.5204,73.8567
"Parts for Taps, Cocks, and Valves","Frankfurt, Hesse, Germany",50.1109,8.6821
Stainless Steel Bars,"Pohang, South Korea",36.019,129.3435
Stainless Steel Bars,"Sheffield, United Kingdom",53.3811,-1.4701
Stainless Steel Bars,"Krefeld, Germany",51.3388,6.5853
Stainless Steel Bars,"Jamshedpur, India",22.8046,86.2029
Stainless Steel Bars,"Pittsburgh, Pennsylvania, USA",40.4406,-79.9959
Stainless Steel Bars,"Taipei, Taiwan",25.033,121.5654
Aluminium Oxide,"Alcoa World Alumina and Chemicals, Kwinana, Western Australia, Australia",-32.2394,115.777
Aluminium Oxide,"Rio Tinto Alcan, Gove, Northern Territory, Australia",-12.2707,136.8188
Aluminium Oxide,"Norsk Hydro, Alunorte, Barcarena, Pará, Brazil",-1.5119,-48.6191
Aluminium Oxide,"UC RUSAL, Nikolaev, Mykolaiv Oblast, Ukraine",46.9671,31.9652
Aluminium Oxide,"Alumina Limited, Pinjarra, Western Australia, Australia",-32.626,115.8816
"Woven fabrics of cotton, dyed, weighing more than 100 g/m2","Tiruppur, Tamil Nadu, India",11.1085,77.3411
"Woven fabrics of cotton, dyed, weighing more than 100 g/m2","Foshan, Guangdong, China",23.0215,113.1214
"Woven fabrics of cotton, dyed, weighing more than 100 g/m2","Karachi, Sindh, Pakistan",24.8607,67.0011
"Woven fabrics of cotton, dyed, weighing more than 100 g/m2","Istanbul, Turkey",41.0082,28.9784
"Woven fabrics of cotton, dyed, weighing more than 100 g/m2","Dhaka, Bangladesh",23.8103,90.4125
"Denim fabrics of cotton, weighing more than 200 g/m2","Greeneville, Tennessee, USA",36.1632,-82.8307
"Denim fabrics of cotton, weighing more than 200 g/m2","Ahmedabad, Gujarat, India",23.0225,72.5714
"Denim fabrics of cotton, weighing more than 200 g/m2","Torreon, Coahuila, Mexico",25.5428,-103.4068
"Denim fabrics of cotton, weighing more than 200 g/m2","Istanbul, Turkey",41.0082,28.9784
"Denim fabrics of cotton, weighing more than 200 g/m2","Santo André, São Paulo, Brazil",-23.6639,-46.5383
"Woven fabrics of synthetic filament yarn, dyed","Suzhou, Jiangsu, China",31.29834,120.58319
"Woven fabrics of synthetic filament yarn, dyed","Surat, Gujarat, India",21.17024,72.83106
"Woven fabrics of synthetic filament yarn, dyed","Daegu, South Korea",35.87143,128.60144
"Woven fabrics of synthetic filament yarn, dyed","Istanbul, Turkey",41.00824,28.97836
"Woven fabrics of synthetic filament yarn, dyed","Taipei, Taiwan",25.03297,121.56541
"Plates, sheets, and strip of vulcanized rubber","Akron, Ohio, USA",41.0814,-81.5192
"Plates, sheets, and strip of vulcanized rubber","Nokia, Finland",61.4667,23.5
"Plates, sheets, and strip of vulcanized rubber","Katsina, Nigeria",12.9908,7.6011
"Plates, sheets, and strip of vulcanized rubber","Bangkok, Thailand",13.7563,100.5018
"Woven fabrics of cotton, containing 85% or more by weight of cotton, bleached, plain weave","Coimbatore, India",11.0168,76.9558
"Woven fabrics of cotton, containing 85% or more by weight of cotton, bleached, plain weave","Karachi, Pakistan",24.8607,67.0011
"Woven fabrics of cotton, containing 85% or more by weight of cotton, bleached, plain weave","Dhaka, Bangladesh",23.8103,90.4125
"Woven fabrics of cotton, containing 85% or more by weight of cotton, bleached, plain weave","Ludhiana, India",30.9,75.8573
"Woven fabrics of cotton, containing 85% or more by weight of cotton, bleached, plain weave","Guangzhou, China",23.1291,113.2644
Sewing thread of man-made filaments,"Coats Group, Madurai, India",9.9252,78.1198
Sewing thread of man-made filaments,"American & Efird, Mount Holly, North Carolina, USA",35.2988,-81.0143
Sewing thread of man-made filaments,"Amann Group, Augsburg, Germany",48.3668,10.8985
Sewing thread of man-made filaments,"Coats Group, Shenzhen, China",22.5431,114.0579
Sewing thread of man-made filaments,"Sarla Performance Fibers, Silvassa, India",20.273,73.0087
"Aluminum foil, not backed, rolled, of a thickness not exceeding 0.2 mm","Neenah, Wisconsin, USA",44.1858,-88.4626
"Aluminum foil, not backed, rolled, of a thickness not exceeding 0.2 mm","Kuantan, Pahang, Malaysia",3.8253,103.3239
"Aluminum foil, not backed, rolled, of a thickness not exceeding 0.2 mm","Grevenbroich, North Rhine-Westphalia, Germany",51.0917,6.5879
"Aluminum foil, not backed, rolled, of a thickness not exceeding 0.2 mm","Sihwa, Gyeonggi-do, South Korea",37.3415,126.731
"Aluminum foil, not backed, rolled, of a thickness not exceeding 0.2 mm","Shanghai, China",31.2304,121.4737
Petroleum jelly,"Baytown, Texas, USA - ExxonMobil Chemical Company",29.7752,-94.9774
Petroleum jelly,"Chalmette, Louisiana, USA - Valero Energy Corporation",29.9424,-89.9625
Petroleum jelly,"Sarnia, Ontario, Canada - Imperial Oil (ExxonMobil)",42.9745,-82.4066
Petroleum jelly,"Fawley, Hampshire, United Kingdom - Esso Petroleum Company (ExxonMobil)",50.8397,-1.3434
Natural gas in gaseous state,"Permian Basin, Texas, USA",31,-103
Natural gas in gaseous state,"Marcellus Shale, Pennsylvania, USA",41,-78
Natural gas in gaseous state,"Haynesville Shale, Louisiana, USA",32,-93
Natural gas in gaseous state,"Yamal Peninsula, Russia",71,70
Natural gas in gaseous state,"North Field, Qatar",26,52
Natural gas in gaseous state,"Gorgon Gas Project, Western Australia",-20.7,115.6
Natural gas in gaseous state,"Offshore Campos Basin, Brazil",-22,-40
Natural gas in gaseous state,"Norsk Ormen Lange, Norway",63,7
